"FIDs","AveDBH","AveHt.1","BasalArWtHt.1","Density","AveBasalAr","AveHt.2","BasalArWtHt.2","AveAGB","dem","aspect","slope","s1vv","s1vh","s1vvstd","s1vhstd","s1vvmd","s1vhmd","s1vvrvh","s1vvrvhmd","s1vhrvv","s1vhrvvmd","s1npdi","s1npdimd","p2hh","p2hv","p2hhrhv","p2hvrhh","p2npdi","l8r","l8r75smax","l8r25min","l8rmax","l8rmaxLST","l8rmaxRN","l8rmaxSVVI","l8rmin","l8rminLST","l8rminRN","l8rminSVVI","l8g","l8g75smax","l8g25min","l8gmax","l8gmaxLST","l8gmaxRN","l8gmaxSVVI","l8gmin","l8gminLST","l8gminRN","l8gminSVVI","l8b","l8b75smax","l8b25min","l8bmax","l8bmaxLST","l8bmaxRN","l8bmaxSVVI","l8bmin","l8bminLST","l8bminRN","l8bminSVVI","l8nir","l8nir75smax","l8nir25min","l8nirmax","l8nirmaxLST","l8nirmaxRN","l8nirmaxSVVI","l8nirmin","l8nirminLST","l8nirminRN","l8nirminSVVI","l8sw1","l8sw175smax","l8sw125min","l8sw1max","l8sw1maxLST","l8sw1maxRN","l8sw1maxSVVI","l8sw1min","l8sw1minLST","l8sw1minRN","l8sw1minSVVI","l8sw2","l8sw275smax","l8sw225min","l8sw2max","l8sw2maxLST","l8sw2maxRN","l8sw2maxSVVI","l8sw2min","l8sw2minLST","l8sw2minRN","l8sw2minSVVI","l8RNav2575","l8RNav75smax","l8RNavsmin25","l8RNmax","l8RNmin","l8SVVIav2575","l8SVVIav75smax","l8SVVIavsmin25","l8SVVImax","l8SVVImin","l8NS1av2575","l8NS1av75smax","l8NS1avsmin25","l8NS1max","l8NS1min","l8NS2av2575","l8NS2av75smax","l8NS2avsmin25","l8NS2max","l8NS2min","l8ndvi","l8evi","l8evi2","l8rvi","l8tcw","l8tcb","l8tcg","l8tcwgd"
192,44.1,26.7,28,113.18,0.16,26.69,28.05,158.7875,616.412844037,24752.9633028,5667.31192661,-6.46307287608472,-12.5465845211012,0.0326951326324,0.00883049302982,-6.59516809917361,-12.6012304412451,6.08351164501646,6.00606234207146,-6.08351164501646,-6.00606234207146,-0.320022161257732,-0.31287443472407,-6.38437848787278,-12.4939198008352,6.10954131296243,-6.10954131296243,-0.323627756036509,1468.17431193,1668.90825688,1305.36697248,1715.21100917,1228.16513761,1715.21100917,1228.16513761,1228.16513761,1694.53211009,1381.66972477,1685.04587156,1839.36697248,1930.60550459,1772.35779817,1715.21100917,1228.16513761,1715.21100917,1228.16513761,1228.16513761,1694.53211009,1381.66972477,1685.04587156,863,955.321100917,819.201834862,994.944954128,970.724770642,950.889908257,970.724770642,811.587155963,940.100917431,835.908256881,934.550458716,7187.1559633,7814.11009174,6734.21100917,8091.88073394,6708.22018349,6911.3853211,6708.22018349,6556.13761468,7760.11926606,8091.88073394,7802.40366972,6015.98165138,6579.83486239,4808.00917431,7002.2293578,3849.28440367,6147.20183486,3849.28440367,3849.28440367,7002.2293578,5770.37614679,6994.35779817,2823.83486239,3220.77981651,2031.11009174,3446.58715596,1463.24770642,2980.40366972,1463.24770642,1463.24770642,3440.73394495,2597.97247706,3446.58715596,16519.8073394,16939.0825688,16154.5963303,17083.440367,16037.5688073,10307.9816514,10535.0550459,9866.14678899,10596.5504587,9601.44036697,10695.7614679,11777.0550459,10482.3761468,12709.412844,10448.6972477,14079.8256881,15307.5504587,13823.6330275,16421.4587156,13773.7981651,0.66074678487275,1.50109204217469,1.33474191222446,4.89530153531434,8992.1169311983,9068.29093027895,3710.94143393988,5281.17549725841
193,22.7,20.2,25.4,551.74,0.05,20.16,25.39,213.1325,628.856269113,13486.5688073,3762.29969419,-7.50401058358929,-13.260551115322,0.0260129744238,0.00579585548952,-7.55485171286671,-13.3827325464958,5.7565405317327,5.82788083362912,-5.7565405317327,-5.82788083362912,-0.277229089407388,-0.278345427124579,-8.67826292450336,-9.08511449605354,0.406851571550177,-0.406851571550177,-0.0229039535623075,1468.25993884,1558.62385321,1349.58715596,1653.09785933,1348.48012232,1438.7706422,1395.52905199,1273.19266055,1503.34862385,1467.87767584,1434.35474006,1974.07033639,2116.16207951,1826.25688073,1653.09785933,1348.48012232,1438.7706422,1395.52905199,1273.19266055,1503.34862385,1467.87767584,1434.35474006,892.085626911,1017.87155963,820.532110092,1079.41896024,927.596330275,853.100917431,877.941896024,786.581039755,978.039755352,869.703363914,850.128440367,10095.6605505,11348.8501529,8603.39755352,11865.7155963,8473.25076453,8345.0764526,10411.3577982,8344.79510703,10328.7094801,11588.8256881,8352.03058104,6145.4617737,6889.92966361,5526.0733945,7423.23547401,5072.80122324,5850.01834862,5644.04892966,5072.80122324,6577.98470948,6535.08256881,5854.29969419,2638.26299694,2896.39755352,2292.43425076,2991.74311927,2063.58103976,2540.2324159,2271.2324159,2063.58103976,2747.22629969,2659.20795107,2541.85932722,17441.4984709,17688.2507645,17190.4831804,17749.5902141,17058.1529052,9857.29357798,9958.98470948,9695.89296636,10056.5810398,9572.52599388,12322.8287462,12690.5412844,12027.9969419,12921.6605505,11756.7278287,15865.3944954,16152.3272171,15559.2201835,16384.9204893,15331.1345566,0.746061910371402,1.765655424692,1.58353410127364,6.87593544129256,10020.990471573,10770.416992072,5820.72017006011,4200.27030151285
194,20.9,21.8,25.1,877.12,0.04,21.84,25.15,202.065,634.112462006,24367.881459,4356.90881459,-6.78834560497122,-12.6053987591703,0.0473279628597,0.0110631306772,-6.95204320005794,-12.7021560653533,5.81705315419905,5.75011286529533,-5.81705315419905,-5.75011286529533,-0.299944819575668,-0.292564087076026,-4.24112092955872,-10.4762733014543,6.23515237189561,-6.23515237189561,-0.423658717978531,1489.41945289,1639.38297872,1310.24012158,1688.56534954,1374.24012158,1685.67781155,1376.55015198,1239.93617021,1323.80547112,1476.41945289,1536.63525836,1959.66261398,2096.14893617,1741.57142857,1688.56534954,1374.24012158,1685.67781155,1376.55015198,1239.93617021,1323.80547112,1476.41945289,1536.63525836,872.151975684,979.422492401,776,1062.35866261,946.209726444,1058.43768997,943.565349544,744.358662614,752.23100304,887.328267477,899.495440729,10139.656535,11014.3069909,9538.89665653,11609.9209726,9965.65045593,9403.52887538,10063.4012158,9389.95440729,9877.76899696,11609.9209726,10001.8328267,6148.31914894,6613.40729483,5618.04255319,6994.93617021,5370.29179331,6086.11246201,5402.23708207,5370.29179331,6314.66869301,6955.54407295,6094.90881459,2611.14589666,2835.81458967,2170.64133739,2865.00303951,1968.54711246,2631.2006079,1981.37386018,1968.54711246,2526.01823708,2825.89969605,2798.27659574,17484.3617021,17686.4285714,17185.9057751,17743.7963526,16959.9392097,9820.03343465,9909.03951368,9599.5775076,9933.74164134,9470.81762918,12440.7142857,12828.2462006,12226.0668693,13013.2948328,12141.2462006,15969.781155,16452.56231,15668.5258359,16710.3829787,15623.2462006,0.743845606574243,1.72507458742074,1.57675374911415,6.80779112648588,10026.6973039717,10791.3279389345,5855.39063164272,4171.30667232896
195,13.6,12.2,15.1,1499.59,0.02,12.21,15.07,96.5975,655.048929664,26081.2492355,12472.4235474,-2.90704163773154,-9.56717463431444,1.25856947352,0.265626868068,-5.84344498781654,-12.3722625024063,6.66013299658291,6.52881751458978,-6.66013299658291,-6.52881751458978,-0.533911938941438,-0.358416905744346,-6.52595195887903,-11.1254200258418,4.59946806696274,-4.59946806696274,-0.260572836544609,1276.33639144,1563.92966361,1086.20795107,1909.98318043,1908.9617737,1908.89755352,1126.00152905,991.117737003,1315.93730887,991.117737003,1316.05963303,1682.62538226,1960.21253823,1553.52905199,1909.98318043,1908.9617737,1908.89755352,1126.00152905,991.117737003,1315.93730887,991.117737003,1316.05963303,749.498470948,950.903669725,672.051987768,1280.5733945,1280.37461774,1279.27217125,799.218654434,629.873088685,700.669724771,668.671253823,700.591743119,7279.2675841,8393.05810398,5834.51529052,8849.07798165,6947.90519878,6943.55198777,7493.79510703,5555.73088685,5602.70642202,8118.37308869,5601.90519878,4858.59327217,5570.09174312,4103.99082569,6095.03669725,5384.48165138,5387.73700306,3569.06880734,3569.06880734,4922.13914373,4847.29969419,4921.43883792,2204.05045872,2658.28134557,1708.55810398,2799.42201835,2787.10550459,2789.21865443,1372.33486239,1372.33486239,2342.61620795,1927.29204893,2342.52446483,16912.3027523,17588.9984709,16049.7385321,17823.6330275,15684.1972477,10033.0091743,10215.5091743,9678.3853211,10314.7125382,9442.61314985,11876.6024465,12879.588685,11063.2262997,13548.9464832,10632.2859327,15240.4648318,16337.6360856,14340.1712538,16905.0642202,14051.9663609,0.70163733733142,1.61073861024204,1.45089808720594,5.7032516136967,7806.03395397768,8247.020249696,3966.77335596323,3839.26059801445
196,23.3,18.9,19.6,622.47,0.05,18.86,19.59,141.405,836.52887538,21139.4620061,4989.52583587,-8.5420866119302,-13.9562315687444,0.0264434257839,0.00734884046177,-8.6620359717337,-14.1516164921179,5.41414495681419,5.48958052038425,-5.41414495681419,-5.48958052038425,-0.240646652489109,-0.240626989872951,-5.32506834826265,-8.85541161345412,3.53034326519148,-3.53034326519148,-0.248957953096256,1292.67021277,1414.82978723,1184.29787234,1501.82978723,1329.4893617,1478.69148936,1181.93617021,1171.22340426,1351.55319149,1171.22340426,1351.55319149,1742.95744681,1848.15957447,1633.56382979,1501.82978723,1329.4893617,1478.69148936,1181.93617021,1171.22340426,1351.55319149,1171.22340426,1351.55319149,707.265957447,824.223404255,630.031914894,952.70212766,826.638297872,803.5,709.808510638,551,677.574468085,708.79787234,677.574468085,8549.08510638,9306.70212766,7400.15957447,9453.5,9061.5212766,7235.19148936,9417.67021277,7017.94680851,7177.9893617,9427.17021277,7177.9893617,5202.92553191,5517.96808511,4868.86170213,5708.31914894,4812.38297872,5428.34042553,4691.30851064,4618.74468085,5449.96808511,4887.17021277,5449.96808511,2399.53191489,2553.69148936,2003.20212766,2648.61702128,1943.29787234,2563.24468085,1741.9787234,1741.9787234,2507.45744681,1836.77659574,2507.45744681,17314.6914894,17730.3829787,16837.1170213,17789.6382979,16625.6276596,9958.29787234,10136.6702128,9651.73404255,10233.8723404,9449.9893617,12329.212766,12995.6276596,11660.5957447,13351.2659574,11368.6276596,15508.0744681,16398.6489362,15000.2021277,16879.5106383,14772.5,0.737309012294843,1.6489436025527,1.55683734574333,6.61350824202917,8583.68351701678,9179.3783478699,4868.69733191036,3714.98618510641
197,23,15.7,19.8,565.88,0.05,15.72,19.81,147.7275,833.783866058,7797.49467275,5542.90106545,-6.1018506657565,-11.2338552241552,0.0365090308033,0.00834841581127,-6.14628260945196,-11.2921354561153,5.13200455839874,5.1458528466633,-5.13200455839874,-5.1458528466633,-0.296036665076629,-0.295087136190637,-6.06954663167426,-10.5702427083874,4.50069607671314,-4.50069607671314,-0.270477948051743,1321.05479452,1386.95890411,1190.95890411,1443.57534247,1307.09589041,1317.04109589,1291.46575342,990.397260274,1374.04109589,1000.94520548,1374.04109589,1750.45205479,1903.42465753,1648.26027397,1443.57534247,1307.09589041,1317.04109589,1291.46575342,990.397260274,1374.04109589,1000.94520548,1374.04109589,700.068493151,861.438356164,554.082191781,1020.26027397,668.520547945,372.876712329,1003.67123288,359.452054795,698.260273973,643.342465753,698.260273973,8271.68493151,9160.76712329,7727.08219178,10385.3561644,7943.09589041,7406.05479452,7868.19178082,7335.67123288,8434.31506849,8533.24657534,8434.31506849,5157.19178082,6272.45205479,4463.15068493,6905.24657534,4743.1369863,4503.54794521,4174.02739726,4174.02739726,6112.67123288,4929,6112.67123288,2322.17808219,2819.80821918,1881.69863014,3047.43835616,2214.73972603,2102.63013699,1570.26027397,1570.26027397,2785.73972603,2031.42465753,2785.73972603,17221.260274,17588.2191781,17099,17899.2876712,16979.890411,9976.39726027,10140.9178082,9712.97260274,10232.0958904,9490.63013699,12260.3424658,12761.8630137,11823.6575342,13076.5753425,11593.4246575,15528.5068493,16162.6849315,15249.9315068,16689.4383562,15031.8356164,0.724571950819159,1.58711927135945,1.51850447259113,6.26142455696963,8431.00889451842,9000.14207397163,4662.65348219553,3768.35541232289
198,11.1,10.4,11.7,933.71,0.01,10.43,11.72,36.4525,734.208588957,29398.0766871,8060.57361963,-5.6352359025666,-11.6287053026073,0.0684700308859,0.0165476538184,-5.70115687185056,-11.8605018587948,5.99346940004072,6.15934498694421,-5.99346940004072,-6.15934498694421,-0.347166926069263,-0.350726835170534,-3.79534253742976,-9.38060563068206,5.58526309325229,-5.58526309325229,-0.423898380745732,1535.6595092,1659.3803681,1397.21779141,1740.13190184,1570.63803681,1687.32822086,1543.36196319,1294.24846626,1424.1196319,1429.88957055,1651.92331288,1969.37730061,2069.1809816,1788.54294479,1740.13190184,1570.63803681,1687.32822086,1543.36196319,1294.24846626,1424.1196319,1429.88957055,1651.92331288,833.662576687,979.085889571,675.690184049,1060.89263804,988.319018405,941.843558282,924.668711656,542.871165644,729.049079755,786.748466258,885.13190184,9590.07668712,11044.6717791,7836.55521472,11267.6993865,7539.49386503,7811.6595092,9463.59509202,7539.49386503,11027.7638037,11105.9202454,8748.64723926,6323.99079755,6883.8404908,5321.19325153,6981.67177914,5122.42944785,5338.08895706,6000.40490798,5016.43865031,6725.14417178,6873.06441718,6417.36196319,2873.7392638,3068.7208589,2455.83742331,3119.81595092,2294.4202454,2420.13803681,2612.5797546,2294.4202454,3036.57055215,2983.59202454,3018.85889571,17226.3404908,17641.5122699,16654.006135,17715.4877301,16450.3650307,10012.6380368,10152.8650307,9909.86503067,10226.3865031,9887.76993865,12105.9294479,12379.4110429,11739.7055215,12440.4171779,11536.0552147,15422.1257669,15753.8190184,15047.8773006,15824.1104294,14871.5122699,0.723944648317665,1.60413779014438,1.51664979664853,6.24492384520572,10095.7765435591,10635.4991941729,5408.2797202511,4687.49682330799
199,9.6,8.1,9.2,933.71,0.01,8.11,9.25,28.9775,749.862174579,30139.1209801,8667.856049,-6.99109552787202,-12.6579382159408,0.0566281476108,0.0164772089682,-7.1336314862258,-12.9623714817419,5.66684268806883,5.82873999551609,-5.66684268806883,-5.82873999551609,-0.288403122614272,-0.290044741972167,-7.02284536505029,-11.0230959928594,4.00025062780912,-4.00025062780912,-0.221670377204001,1517.75038285,1617.39816233,1419.618683,1644.46401225,1478.00153139,1478.00153139,1496.64931087,1370.03522205,1483,1445.65390505,1627.26339969,1983.36600306,2110.68300153,1814.6661562,1644.46401225,1478.00153139,1478.00153139,1496.64931087,1370.03522205,1483,1445.65390505,1627.26339969,846.56661562,992.649310873,702.166921899,1133.99846861,924.217457887,924.217457887,844.799387443,539,792,838.56661562,861.366003063,10160.8514548,11882.323124,7799.04594181,12273.532925,7437.29555896,7437.29555896,12099.3767228,7437.29555896,11252.4532925,11875.5635528,9077.91271057,6423.94640123,7101.49464012,5034.37672282,7249.51454824,4733.61255743,4733.61255743,6888.18529862,4733.61255743,6929.12557427,6727.26646248,6384.49464012,2848.83154671,3114.96477795,2200.73966309,3230.91577335,2037.09035222,2037.09035222,2907.34456355,2037.09035222,2995.51301685,2872.2143951,2946.45941807,17359.1852986,17770.2633997,16796.3522205,17829.7442573,16683.7350689,9913.1669219,10074.1470138,9778.38437979,10144.3445636,9731.84992343,12280.3675345,12613.8805513,11969.2557427,12767.6156202,11740.4609495,15664.8652374,16020.7656968,15287.9709035,16124.9831547,15097.2143951,0.740080121927437,1.67254265113895,1.56527416626361,6.69467889424621,10348.7178344528,10999.7818528226,5837.22562601621,4511.49220843656
200,12.6,10.1,11,622.47,0.01,10.08,11,31.5675,572.01674277,21778.8523592,17618.0882801,-7.96492274957532,-14.242241563646,0.268727292617,0.0656531981534,-9.75124521235712,-16.0556552692926,6.27731881407071,6.30441005693548,-6.27731881407071,-6.30441005693548,-0.282670886094782,-0.244291640579554,-4.83351721447642,-13.0200127283969,8.18649551392052,-8.18649551392052,-0.45853652135545,1707.26179604,1880.13242009,1514.51445967,2013.27701674,1678.80517504,1825.12328767,1680.31202435,1407.84474886,1664.67275495,1554.98325723,1626.70015221,1946.59056317,2183.68188737,1730.80974125,2013.27701674,1678.80517504,1825.12328767,1680.31202435,1407.84474886,1664.67275495,1554.98325723,1626.70015221,973.818873668,1089.83561644,793.96347032,1203.15677321,994.278538813,1005.35159817,989.456621005,633.499238965,819.919330289,987.698630137,796.278538813,5767.08219178,8087.03500761,4915.49771689,8757.98021309,8655.85844749,4965.38964992,8661.31659056,4634.79452055,4782.64840183,8679.18721461,4767.47945205,5317.91780822,5784.9238965,4859.78386606,6001.78843227,5364.83866058,5061.00456621,5361.456621,4525.22678843,5159.65905632,5659.14003044,5139.29984779,2813.44596651,2992.41400304,2513.20395738,3102.87975647,2344.49619482,2866.57534247,2343.62557078,2321.39421613,2926.37595129,2544.88432268,2910.90563166,15452.6605784,16480.4931507,14870.4581431,16980.5768645,14695.2420091,10393.435312,10516.0167428,10028.5738204,10580.6727549,9766.17808219,10462.7229833,11718.3957382,9791.79604262,12363.1202435,9588.44901065,13434.3789954,14985.4809741,12678.43379,15770.6636225,12345.7792998,0.543167454208126,1.16554176436568,1.02879126092953,3.37797179387295,8123.50156468616,8095.27548827904,2437.97652374505,5685.52504094111
201,24,16.1,20.2,551.74,0.06,16.15,20.22,156.72,767.388467375,30109.4719272,9832.73899848,-4.58916748346002,-10.6543448455221,0.0592891700362,0.0117538952663,-4.73620433909656,-10.6181733720132,6.06517736206205,5.88196903291668,-6.06517736206205,-5.88196903291668,-0.397885817334269,-0.383080913051965,-1.70185945680728,-14.3310041247681,12.6291446679608,-12.6291446679608,-0.787703619113553,1431.96813354,1528.7784522,1313.46282246,1580.91047041,1409.68285281,1439.34446131,1404.9969651,1233.25189681,1484.29742033,1398.58877086,1473.69802731,1737.15022762,1836.13353566,1629.95902883,1580.91047041,1409.68285281,1439.34446131,1404.9969651,1233.25189681,1484.29742033,1398.58877086,1473.69802731,752.934749621,837.594840668,640.24430956,868.836115326,725.001517451,749.060698027,723.79969651,569.347496206,805.315629742,726.836115326,774.018209408,7171.40971168,7815.55235205,6129.43095599,8011.94537178,7664.20940819,5892.61911988,7641.93778452,5794.75720789,7794.95599393,7775.82701062,6556.48406677,4967.93019727,5490.19726859,4522.784522,5744.07890744,4940.53414264,4808.92867982,4922.6616085,4320.48254932,5744.07890744,5153.66919575,5132.47192716,2365.53869499,2690.68437026,2140.60546282,2791.5447648,2134.01213961,2357.91198786,2128.09559939,2077.97723824,2791.5447648,2343.82397572,2526.37481032,16697.0637329,16891.0349014,16283.7921093,16957.1562974,16050.4810319,10130.4188164,10239.8770865,9962.06525038,10252.1805766,9899.51896813,11776.9317147,12090.8027314,11216.3520486,12162.9908953,10991.5265554,14889.5933232,15417.383915,14450.3308042,15650.4233687,14270.5553869,0.66711490316897,1.41823753156748,1.35247655311112,5.00807912111242,7983.19834006106,8362.38036555453,3769.91145113243,4213.28688892863
202,18.1,11.3,14.7,424.41,0.03,11.31,14.74,80.4475,741.571428571,21024.5075988,5901.99696049,-6.77032798701261,-12.9654557257782,0.0440340346818,0.00659755402525,-6.8968912243153,-12.9625840884707,6.19512773876563,6.0656928641554,-6.19512773876563,-6.0656928641554,-0.31390330523082,-0.30543067068092,-3.73368977227777,-11.5728121449232,7.83912237264543,-7.83912237264543,-0.512143297995218,1590.45288754,1749.10334347,1420.27659574,1865.96048632,1386.24012158,1789.38297872,1423.50759878,1339.38905775,1705.09118541,1571.81155015,1695.24924012,1917.94832827,2067.57142857,1805.7993921,1865.96048632,1386.24012158,1789.38297872,1423.50759878,1339.38905775,1705.09118541,1571.81155015,1695.24924012,881.151975684,974.276595745,757.224924012,1037.27963526,771.288753799,995.802431611,761.920972644,686.452887538,953.167173252,839.285714286,916.328267477,8063.62006079,9223.77507599,7220.10030395,9674.59574468,7196.52887538,7962.94224924,7847.99696049,6917.55015198,9064.10334347,9162.5106383,9161.01519757,5904.82674772,6500.77203647,5076.04255319,6884.33130699,4533.30395137,5924.72036474,4899.86930091,4502.49544073,6716.38297872,6402.15197568,6822.45896657,2940.49240122,3240.03647416,2424.14893617,3356.33738602,2065.92097264,3082.60790274,2173.65045593,2065.92097264,3317.443769,3075.78115502,3342.28571429,16683.0273556,16938.3404255,16426.2492401,17041.668693,16324.4285714,10202.4650456,10305.4468085,10020.2006079,10351.3860182,9872.20668693,11541.5440729,11987.8328267,11352.325228,12371.3920973,11333.8905775,14678.7902736,15157.6595745,14441.6109422,15718.7416413,14356.1854103,0.670511524813965,1.47134856945422,1.3620027783498,5.0700150403463,9323.26144164407,9608.38771155228,4224.65413434378,5098.60730730029
203,7.8,7.3,8.5,580.03,0.01,7.28,8.46,12.5775,721.833841463,22344.9070122,6990.69512195,-7.31783518460758,-13.3436323667177,0.0332340082387,0.00598728498969,-7.28435193575395,-13.2567322550894,6.02579718211016,5.97238031933541,-6.02579718211016,-5.97238031933541,-0.291644200352246,-0.290752925398054,-4.29287814108854,-10.6978402511361,6.40496211004758,-6.40496211004758,-0.427261852465302,1855.44207317,2063.63871951,1747.57926829,2172.82164634,1853.5929878,2172.82164634,1849.33231707,1702.84603659,1941.99542683,1717.8429878,2168.10213415,2238.31707317,2295.71189024,2072.89634146,2172.82164634,1853.5929878,2172.82164634,1849.33231707,1702.84603659,1941.99542683,1717.8429878,2168.10213415,967.599085366,1053.81097561,855.057926829,1111.38414634,1034.80945122,1006.97865854,1035.92378049,760.161585366,1065.74847561,933.56097561,1017.59756098,10170.0503049,11290.8612805,9196.5152439,11484.429878,11425.7637195,8981.77896341,11484.429878,8968.33384146,9489.61585366,11442.1387195,8981.51676829,7595.48170732,7963.25152439,7301.40243902,8137.75152439,7443.27286585,7964.27134146,7474.93292683,7152.24847561,7335.39481707,7702.35365854,7992.32621951,3725.73932927,4011.03963415,3591.07469512,4316.34146341,3621.67682927,4299.49542683,3625.47865854,3555.09603659,3749.62804878,3580.22713415,4316.34146341,16856.1768293,17233.4588415,16352.0106707,17360.1112805,16104.1402439,10397.1570122,10657.8262195,10187.0259146,10853.1280488,10128.6814024,11388.7637195,11955.8917683,10859.4054878,12098.0564024,10583.3810976,14597.632622,15095.4771341,13909.4801829,15209.3109756,13508.6051829,0.691415201168206,1.47981421740837,1.42138692605756,5.48120065399002,11765.2638617478,12031.4902141904,5504.33408218101,6260.92977956678
