"FIDs","p2hh","p2hv","p2hhrhv","p2hvrhh","p2npdi"
135,-2.4521923063006,-6.30395891902602,3.85176661272541,-3.85176661272541,-0.439892655300929
136,-7.27775432560347,-9.64347242098577,2.36571809538231,-2.36571809538231,-0.139807717892508
137,-7.18304192069137,-14.2576781390384,7.07463621834707,-7.07463621834707,-0.329962622460368
138,-5.13919776085764,-9.34356553345019,4.20436777259255,-4.20436777259255,-0.290301490617125
139,-5.56970882583235,-11.1653552209633,5.59564639513094,-5.59564639513094,-0.334366595758704
140,-4.33126664347439,-8.01919462593085,3.68792798245646,-3.68792798245646,-0.298606497523477
141,-4.53978514072574,-10.9501186238544,6.41033348312864,-6.41033348312864,-0.413839464760703
142,-1.05068891051688,-6.61570400235232,5.56501509183543,-5.56501509183543,-0.725897453350417
143,-4.78324470014633,-6.93632222929315,2.15307752914683,-2.15307752914683,-0.183716475370631
144,-9.4716153656328,-12.6113161017259,3.13970073609315,-3.13970073609315,-0.142177714980188
145,-9.30129834718221,-11.158686591355,1.85738824417284,-1.85738824417284,-0.0907815059371998
146,-15.1109663834757,-17.3158986459641,2.20493226248846,-2.20493226248846,-0.067997083914422
147,-5.23303979643902,-8.58854559271478,3.35550579627576,-3.35550579627576,-0.242772858669956
148,-1.50952224130097,-6.71638037919627,5.2068581378953,-5.2068581378953,-0.632983196873847
149,-7.08935114579691,-11.9393396759512,4.84998853015429,-4.84998853015429,-0.254877677901581
150,-4.95232631135057,-6.38822662629711,1.43590031494654,-1.43590031494654,-0.126616428920297
151,-10.508170817463,-13.7910643223856,3.28289350492255,-3.28289350492255,-0.135102750602174
152,-5.45833486698699,-12.7971460119485,7.33881114496155,-7.33881114496155,-0.402005906808491
153,-5.42267326086549,-14.4373041194242,9.01463085855873,-9.01463085855873,-0.453909422248658
154,-11.5611672985108,-17.4983820308628,5.93721473235207,-5.93721473235207,-0.204312003089143
155,NA,NA,NA,NA,NA
156,-11.321295949265,-17.6824268087436,6.36113085947859,-6.36113085947859,-0.219321185509614
157,-6.02759765131732,-16.6137139181898,10.5861162668724,-10.5861162668724,-0.467557554445284
158,-5.69555087419641,-11.1698038201069,5.47425294591051,-5.47425294591051,-0.324585699212099
159,-2.38072315243448,-11.4639620834217,9.08323893098726,-9.08323893098726,-0.656081288685615
160,-2.51274991293437,-9.339059235223,6.82630932228864,-6.82630932228864,-0.575971924366495
161,-7.63315882710933,-12.2764093572555,4.64325053014618,-4.64325053014618,-0.233217038518825
162,-6.72704609306207,-12.6455281033253,5.91848201026322,-5.91848201026322,-0.305508289722638
163,-11.2144155752807,-16.9231245022269,5.70870892694626,-5.70870892694626,-0.202885856802729
164,-8.23152433404489,-11.0988982048139,2.86737387076903,-2.86737387076903,-0.148334774628176
165,-6.53573373434665,-9.15540328454489,2.61966955019824,-2.61966955019824,-0.166952181160884
166,-1.7352098365613,-9.56173975116826,7.82652991460697,-7.82652991460697,-0.692800286823262
167,-7.98058031125362,-10.7591651070946,2.778584795841,-2.778584795841,-0.148272280856092
168,-10.3914424994995,-18.0111407711484,7.61969827164884,-7.61969827164884,-0.268274832575644
169,-5.33131412633982,-12.5903293451842,7.25901521884434,-7.25901521884434,-0.40504182723969
170,-2.95667876486985,-7.15496856193472,4.19828979706487,-4.19828979706487,-0.415193455762227
171,-7.55209877835999,-16.5102353338469,8.95813655548689,-8.95813655548689,-0.372288761086665
172,-4.82815522304861,-7.84752508183222,3.01936985878361,-3.01936985878361,-0.238201799521639
173,-1.91195266386865,-7.81042040117367,5.89846773730503,-5.89846773730503,-0.606690125738284
174,-4.59648955979955,-13.2515757728105,8.65508621301096,-8.65508621301096,-0.48493133859149
175,-2.82288872007574,-10.5972789005249,7.77439018044912,-7.77439018044912,-0.579306488580296
176,-6.98703289272024,-14.6671898532344,7.68015696051415,-7.68015696051415,-0.354672483543605
177,-11.4455695098196,-19.7966341408298,8.35106463101017,-8.35106463101017,-0.26730075523455
178,-12.3729767083388,-16.2668035309116,3.89382682257279,-3.89382682257279,-0.135958683692564
179,-6.35493259605984,-18.334999809178,11.9800672131181,-11.9800672131181,-0.485220737606258
180,-8.20855311099817,-11.2648792165122,3.05632610551403,-3.05632610551403,-0.156948505744225
181,-10.5993620974741,-19.2045808730625,8.60521877558847,-8.60521877558847,-0.288727527901103
182,-3.19499934144366,-6.41649852165824,3.22149918021458,-3.22149918021458,-0.335171398474921
183,-4.71895761301612,-9.73729370084492,5.0183360878288,-5.0183360878288,-0.34713951624631
184,-4.9784656854749,-8.4199458145562,3.4414801290813,-3.4414801290813,-0.256857324397994
185,-4.0165927196998,-12.2009231668721,8.18433044717226,-8.18433044717226,-0.504659930929921
186,-3.3926594763045,-12.4809731750398,9.08831369873525,-9.08831369873525,-0.572541515754783
187,-3.10925791403005,-11.6008236380681,8.49156572403807,-8.49156572403807,-0.577261634747829
188,-2.41800866352914,-16.5763194539537,14.1583107904246,-14.1583107904246,-0.745396768069565
189,-7.7336867700362,-12.3500082781067,4.61632150807054,-4.61632150807054,-0.229854192518094
190,-4.34038356153604,-10.8788250117937,6.53844145025766,-6.53844145025766,-0.429617704413072
191,-6.90086400285017,-10.4916929569118,3.59082895406166,-3.59082895406166,-0.206457794697416
192,-6.38437848787278,-12.4939198008352,6.10954131296243,-6.10954131296243,-0.323627756036509
193,-8.67826292450336,-9.08511449605354,0.406851571550177,-0.406851571550177,-0.0229039535623075
194,-4.24112092955872,-10.4762733014543,6.23515237189561,-6.23515237189561,-0.423658717978531
195,-6.52595195887903,-11.1254200258418,4.59946806696274,-4.59946806696274,-0.260572836544609
196,-5.32506834826265,-8.85541161345412,3.53034326519148,-3.53034326519148,-0.248957953096256
197,-6.06954663167426,-10.5702427083874,4.50069607671314,-4.50069607671314,-0.270477948051743
198,-3.79534253742976,-9.38060563068206,5.58526309325229,-5.58526309325229,-0.423898380745732
199,-7.02284536505029,-11.0230959928594,4.00025062780912,-4.00025062780912,-0.221670377204001
200,-4.83351721447642,-13.0200127283969,8.18649551392052,-8.18649551392052,-0.45853652135545
201,-1.70185945680728,-14.3310041247681,12.6291446679608,-12.6291446679608,-0.787703619113553
202,-3.73368977227777,-11.5728121449232,7.83912237264543,-7.83912237264543,-0.512143297995218
203,-4.29287814108854,-10.6978402511361,6.40496211004758,-6.40496211004758,-0.427261852465302
204,-6.08687880032912,-12.8888612267236,6.80198242639445,-6.80198242639445,-0.358456767256361
205,-4.42901065996672,-13.1475855591362,8.71857489916944,-8.71857489916944,-0.496033179034617
206,-5.45430121663642,-13.4778656631962,8.02356444655975,-8.02356444655975,-0.423805922348319
207,-8.32161697975218,-12.7596606100775,4.4380436303253,-4.4380436303253,-0.210520620081696
208,-9.73352132743575,-14.5383608340554,4.80483950661963,-4.80483950661963,-0.197959081815369
457,-11.4306541682911,-14.7172527563105,3.2865985880194,-3.2865985880194,-0.125692606964543
458,-7.68513917157911,-12.2688311485694,4.58369197699029,-4.58369197699029,-0.229713280286977
459,-6.94452549416049,-13.3511041616347,6.40657866747421,-6.40657866747421,-0.315662966664593
460,-3.50608256180634,-15.2060490358723,11.6999664740659,-11.6999664740659,-0.62526101919449
461,-5.22742549229548,-12.4861495098998,7.25872401760431,-7.25872401760431,-0.409783119257672
462,-1.80343236718035,-10.5536467833231,8.75021441614277,-8.75021441614277,-0.708113487788597
463,-5.62006195025729,-16.6345583957675,11.0144964455102,-11.0144964455102,-0.494930772767716
464,-10.2632239820024,-15.3524539306377,5.08922994863528,-5.08922994863528,-0.198676371790417
465,-7.91073977972272,-13.3382435840212,5.42750380429844,-5.42750380429844,-0.255424163659478
466,-6.63152289815842,-10.4260923457195,3.79456944756112,-3.79456944756112,-0.222456034639602
467,-5.82925604860722,-6.90630970186119,1.07705365325397,-1.07705365325397,-0.0845705384713165
468,-7.72245937008691,-15.2237717305295,7.50131236044263,-7.50131236044263,-0.326908254673732
469,-2.01719073682071,-9.10789602132863,7.09070528450792,-7.09070528450792,-0.637361796690156
470,-2.77197480150511,-6.19662301518488,3.42464821367977,-3.42464821367977,-0.381848788815875
471,-10.1053214510562,-11.2795123522605,1.17419090120433,-1.17419090120433,-0.0549076467932249
472,-5.93394668843352,-7.913797922396,1.97985123396248,-1.97985123396248,-0.142972829843652
473,-6.92812670457312,-14.8250278763151,7.896901171742,-7.896901171742,-0.363023263700798
474,-7.62575839244673,-13.3368158056604,5.71105741321368,-5.71105741321368,-0.272440653482785
475,-2.39610429286498,-8.38758404225435,5.99147974938937,-5.99147974938937,-0.555605796754796
476,-8.77398080167669,-18.4783176804835,9.70433687880684,-9.70433687880684,-0.356092418595791
477,-6.99872457854644,-11.2110617340762,4.21233715552977,-4.21233715552977,-0.231322712041374
478,-11.2021244834993,-16.1772472251807,4.97512274168137,-4.97512274168137,-0.181710624868142
479,-7.86727783508303,-14.5252550003534,6.65797716527038,-6.65797716527038,-0.297330240138537
209,-12.7156880749484,-17.9623709089495,5.24668283400109,-5.24668283400109,-0.171023950268658
210,-7.15006503928612,-12.8780208014312,5.72795576214507,-5.72795576214507,-0.285996165969095
211,-6.89814243314655,-15.0725254492699,8.17438301612331,-8.17438301612331,-0.372058922371925
212,-7.0768424618617,-13.9092003007036,6.83235783884193,-6.83235783884193,-0.325566754825708
213,-6.02575161901154,-11.34283075551,5.31707913649846,-5.31707913649846,-0.306132015949571
214,-9.96668792154129,-16.3957843085694,6.42909638702815,-6.42909638702815,-0.243873045399929
215,-3.84163176023782,-13.6582020295837,9.81657026934586,-9.81657026934586,-0.560952200303497
216,-5.81723405410938,-9.32825364854466,3.51101959443528,-3.51101959443528,-0.231819513730154
217,-4.92084582953659,-13.9520030817712,9.03115725223458,-9.03115725223458,-0.478526442651884
218,-8.16751484992375,-15.5123660389824,7.34485118905862,-7.34485118905862,-0.310172640796501
219,-1.31204961717701,-10.8252016186242,9.51315200144722,-9.51315200144722,-0.783797897615095
220,-0.923241679487802,-11.216652189079,10.2934105095912,-10.2934105095912,-0.847899546819219
221,-2.18795319771854,-15.1601385548057,12.9721853570872,-12.9721853570872,-0.747758632023585
222,-7.47833126720441,-13.2459227367255,5.76759146952107,-5.76759146952107,-0.278301523829392
223,-8.96001050220727,-14.3920481722607,5.4320376700534,-5.4320376700534,-0.232614937542639
224,-16.2628035816638,-17.5864232771059,1.32361969544205,-1.32361969544205,-0.0391033952109049
225,-11.6854042433775,-19.3860159740793,7.70061173070184,-7.70061173070184,-0.247835846472683
226,-13.3282540606221,-19.5479413758028,6.21968731518069,-6.21968731518069,-0.189185130232242
227,-6.38822662629711,-12.8428825660834,6.45465593978628,-6.45465593978628,-0.335636175491305
228,-6.96369662837125,-10.29233591905,3.32863929067878,-3.32863929067878,-0.192897137944736
229,-18.9665964070684,-25.360900573208,6.39430416613962,-6.39430416613962,-0.144251415075044
230,-15.3452546847734,-22.7095892248415,7.36433454006813,-7.36433454006813,-0.19351897901774
231,-15.9082282424552,-22.8535809415451,6.94535269908992,-6.94535269908992,-0.179180302604574
232,-5.2139659498738,-9.2067206996846,3.9927547498108,-3.9927547498108,-0.276876881582686
233,-7.57854433557611,-15.4721111592547,7.89356682367857,-7.89356682367857,-0.342444353716914
234,-11.2705044285721,-15.3740875399235,4.10358311135141,-4.10358311135141,-0.154011857873578
235,-11.4639620834217,-19.7487118695396,8.28474978611787,-8.28474978611787,-0.265429030483043
236,-8.6407680191674,-14.5531285728999,5.91236055373254,-5.91236055373254,-0.254910188560324
237,-11.8234295036598,-17.4066611190309,5.58323161537112,-5.58323161537112,-0.191009726498658
238,-5.17482766191722,-12.0371272513031,6.86229958938587,-6.86229958938587,-0.398693793005175
239,-7.12209789079638,-15.1954327506174,8.07333485982102,-8.07333485982102,-0.36174857288376
240,-12.0420456487381,-23.0522723120537,11.0102266633157,-11.0102266633157,-0.313732458787675
241,-8.62332563392276,-14.8674934426559,6.24416780873312,-6.24416780873312,-0.265813115684792
242,-8.77989273028903,-15.9043900233746,7.12449729308554,-7.12449729308554,-0.288624845379724
243,-7.41528736648273,-15.9447761655234,8.52948879904066,-8.52948879904066,-0.365131232941821
244,-9.89434929645573,-15.5380802584255,5.64373096196974,-5.64373096196974,-0.221910806822093
245,NA,NA,NA,NA,NA
246,-8.39081479908462,-14.3054291644048,5.91461436532022,-5.91461436532022,-0.260598818678316
247,-11.9880958502134,-18.5821550156096,6.59405916539617,-6.59405916539617,-0.215701833600856
248,-16.1397100569846,-19.7487118695396,3.60900181255498,-3.60900181255498,-0.100561730464043
249,-5.50804462593601,-15.7635552479837,10.2555106220477,-10.2555106220477,-0.482122204386779
250,-0.248487326359182,-12.1921590252324,11.9436716988733,-11.9436716988733,-0.960052344655326
251,-4.88624064576295,-11.6055010154768,6.71926036971387,-6.71926036971387,-0.40743182301394
252,-9.10351031578831,-15.6045542280607,6.50104391227242,-6.50104391227242,-0.263114251653953
253,-7.76745630876835,-12.8658414729976,5.09838516422926,-5.09838516422926,-0.247095021753372
254,-2.61518099208298,-10.9522881978979,8.33710720581492,-8.33710720581492,-0.614492436951439
255,-4.82279653965446,-13.1966149833021,8.37381844364765,-8.37381844364765,-0.464710983096173
256,-8.12666957107574,-12.342365611852,4.21569604077631,-4.21569604077631,-0.205954799681639
257,-0.147205843351671,-12.3067884834311,12.1595826400794,-12.1595826400794,-0.97636005935299
258,-6.59859931375348,-11.546052300346,4.94745298659255,-4.94745298659255,-0.272667290164341
259,-5.04306136840857,-13.4431104732248,8.40004910481626,-8.40004910481626,-0.454396355112214
260,-11.6195482794087,-20.9170889889198,9.2975407095111,-9.2975407095111,-0.285756042729142
261,-8.99804590773893,-13.8909206244274,4.89287471668851,-4.89287471668851,-0.213765645985477
262,-10.7846681045346,-19.5304471309401,8.74577902640554,-8.74577902640554,-0.288495655004842
263,-8.33926634132841,-15.7277604021571,7.38849406082871,-7.38849406082871,-0.306996545089585
264,-6.00178883397008,-9.69213299440577,3.69034416043569,-3.69034416043569,-0.235144803242441
265,-7.8414563377334,-20.6545740868847,12.8131177491513,-12.8131177491513,-0.449645707076515
266,-9.88954807493164,-17.9090384578205,8.01949038288889,-8.01949038288889,-0.288485544883383
267,-5.586070840215,-14.9650983552587,9.37902751504375,-9.37902751504375,-0.456374400202467
268,-10.9025245889473,-14.9204407266129,4.01791613766562,-4.01791613766562,-0.155594684365879
269,-8.17460376500711,-15.8680112855006,7.69340752049348,-7.69340752049348,-0.31999046294804
270,-5.63240195046561,-14.5992338773364,8.96683192687084,-8.96683192687084,-0.443208448550104
271,-8.24025347333138,-14.4211141992885,6.18086072595713,-6.18086072595713,-0.272748795008742
272,-9.37336588061669,-19.6418437999704,10.2684779193537,-10.2684779193537,-0.35389983503114
273,-9.22270863890417,-20.934190568845,11.7114819299408,-11.7114819299408,-0.388351662061179
274,-8.77735855386317,-19.5479413758028,10.7705828219396,-10.7705828219396,-0.380246029121805
275,-11.9199135797619,-19.1319419387517,7.21202835898971,-7.21202835898971,-0.232257565242431
276,-10.3812776187162,-18.5093387478783,8.12806112916212,-8.12806112916212,-0.281339138840956
277,NA,NA,NA,NA,NA
278,-6.22553619937256,-11.5961487780855,5.37061257871292,-5.37061257871292,-0.301352682729271
279,-8.70000065175915,-12.0518908066502,3.35189015489105,-3.35189015489105,-0.161522151443827
280,-2.54483611526462,-12.77035422748,10.2255181122154,-10.2255181122154,-0.667671630804092
281,-3.89683226148412,-13.4778656631962,9.58103340171205,-9.58103340171205,-0.55143596989404
282,-10.3124701182327,-17.4983820308628,7.18591191263017,-7.18591191263017,-0.258385175474168
283,-6.92676153527552,-10.74644163367,3.81968009839446,-3.81968009839446,-0.216128341980825
284,-5.96505161733472,-13.5800366067825,7.61498498944781,-7.61498498944781,-0.389611185282421
285,-5.90173955384289,-13.3539646555311,7.45222510168826,-7.45222510168826,-0.38701389576084
286,NA,NA,NA,NA,NA
287,-11.0439031519141,-15.5233770985234,4.47947394660926,-4.47947394660926,-0.168608675949639
288,-9.99968095056323,-11.8811912436298,1.88151029306654,-1.88151029306654,-0.0859888160018538
