"FIDs","s1vv","s1vh","s1vvstd","s1vhstd","s1vvmd","s1vhmd","s1vvrvh","s1vvrvhmd","s1vhrvv","s1vhrvvmd","s1npdi","s1npdimd"
93,-6.95746486011117,-13.9768780667926,0.040160262579,0.00578788507531,-7.07875440336937,-14.0386205103672,7.01941320668139,6.95986610699786,-7.01941320668139,-6.95986610699786,-0.335306115467346,-0.329580079694022
94,-5.41243395201921,-11.8023020847348,0.0682765404259,0.0105511335319,-5.57962759452306,-11.946286318128,6.38986813271555,6.36665872360498,-6.38986813271555,-6.36665872360498,-0.371185949007466,-0.363271139829644
95,-4.73270751114194,-11.0423143257707,0.0994867070201,0.0194944595022,-4.97616239081827,-11.3229668799779,6.30960681462872,6.34680448915967,-6.30960681462872,-6.34680448915967,-0.399974521738196,-0.389395309633594
96,-5.78282464749662,-11.5210687638853,0.0491847778252,0.0141299456523,-5.71888067179751,-11.565446942382,5.7382441163887,5.84656627058446,-5.7382441163887,-5.84656627058446,-0.33161578033151,-0.33825824186462
97,-7.60893123490306,-13.7330015763722,0.0258043304651,0.00885985249149,-7.4980190545666,-14.0447291466334,6.12407034146911,6.54671009206678,-6.12407034146911,-6.54671009206678,-0.286950127508305,-0.30389391506243
98,-7.11914716799832,-13.0467526849562,0.038563548049,0.00941134271545,-7.23875861272092,-13.2000342325984,5.92760551695783,5.96127561987746,-5.92760551695783,-5.96127561987746,-0.293942028879479,-0.291664760487195
99,-6.89965803821549,-12.6582724194339,0.0355296921481,0.00858050382127,-6.96848835299399,-12.7992801470067,5.75861438121844,5.83079179401276,-5.75861438121844,-5.83079179401276,-0.294438841251026,-0.294964593196877
100,-6.68295676763923,-12.2587919482094,0.0363459169991,0.00982148905561,-6.68471500547542,-12.3617472330558,5.57583518057015,5.67703222758041,-5.57583518057015,-5.67703222758041,-0.294367498176387,-0.29806229400942
101,-5.13821306140232,-12.4481777078627,0.14728877168,0.0178798040783,-5.58108757932484,-12.5812943639656,7.30996464646038,7.00020678464073,-7.30996464646038,-7.00020678464073,-0.415660310427975,-0.385423388105037
102,-8.6118862102303,-14.4479252381265,0.025445951417,0.00745603949,-8.6536417242029,-14.5529768387622,5.83603902789619,5.89933511455928,-5.83603902789619,-5.89933511455928,-0.253082686342262,-0.254209164448193
103,-12.6558301948635,-18.9566528108163,0.0320121539552,0.00514567759873,-13.1087607351483,-19.252558413592,6.30082261595276,6.14379767844371,-6.30082261595276,-6.14379767844371,-0.19931438523259,-0.189850038257258
104,-10.6794467766849,-16.8455646188129,0.0204298872094,0.00363824810953,-10.8414434522916,-16.9083417473721,6.16611784212803,6.06689829508045,-6.16611784212803,-6.06689829508045,-0.224018720774685,-0.218628657895124
105,-8.37221498628888,-14.4155850055899,0.0193918840817,0.00407604296603,-8.40764335558689,-14.4137034123777,6.04337001930103,6.00606005679078,-6.04337001930103,-6.00606005679078,-0.265201994990951,-0.263177283876243
106,-6.66874726464694,-12.2387492592861,0.0285078336428,0.0059925514612,-6.76912730262324,-12.3170289692649,5.57000199463913,5.54790166664171,-5.57000199463913,-5.54790166664171,-0.294592252738942,-0.290676739077797
107,-7.34301270397601,-12.912233483574,0.0295017264234,0.00523528827377,-7.48611749784152,-12.9284167053492,5.56922077959795,5.44229920750766,-5.56922077959795,-5.44229920750766,-0.274952016284113,-0.266589438355006
108,-5.79612154084581,-11.5849607795648,0.0548477668894,0.00739066498837,-5.96916563527573,-11.6889231030129,5.78883923871897,5.71975746773713,-5.78883923871897,-5.71975746773713,-0.333054014244046,-0.323917132398072
109,-6.62225819919025,-12.1921758486237,0.0360902955852,0.00761097651231,-6.79643600771937,-12.2281138266193,5.56991764943343,5.43167781889993,-5.56991764943343,-5.43167781889993,-0.296044921429917,-0.285508874911507
110,-4.01841032142818,-10.4182782430129,0.333597508833,0.0642599679713,-4.9266994006798,-11.4298274593079,6.3998679215847,6.50312805862811,-6.3998679215847,-6.50312805862811,-0.443305810263732,-0.397586120470137
111,-4.04005238474349,-10.3153882235503,0.149123634702,0.0333496460632,-4.27313261237218,-10.6187315569826,6.27533583880677,6.34559894461046,-6.27533583880677,-6.34559894461046,-0.437139897690165,-0.426111793154059
112,-1.76058182159064,-8.02833222227374,0.349111858563,0.0813131823819,-2.08927633395557,-8.72522617564413,6.2677504006831,6.63594984168856,-6.2677504006831,-6.63594984168856,-0.640290677045191,-0.613615821513568
113,-9.53979242785594,-15.5301656091652,0.0554728380757,0.0126969274332,-10.0686460195855,-16.0443961844358,5.99037318130926,5.97575016485029,-5.99037318130926,-5.97575016485029,-0.238946278747782,-0.228841592571319
114,-7.73312753375181,-13.1735024461009,0.0418806493322,0.0107391996029,-7.74671339506966,-13.2051795321391,5.44037491234911,5.45846613706949,-5.44037491234911,-5.45846613706949,-0.260222470938256,-0.260523770144937
115,-7.81235611740327,-13.2697413169078,0.0425764844505,0.0127586537049,-7.8360819171069,-13.3510619695957,5.45738519950457,5.51498005248884,-5.45738519950457,-5.51498005248884,-0.258863484361982,-0.260298418794905
116,-6.8026546304343,-12.6890622362334,0.061072880836,0.010135329045,-6.81415250808674,-12.7443495221609,5.88640760579912,5.93019701407419,-5.88640760579912,-5.93019701407419,-0.301995337099592,-0.303203026740136
117,-5.382820533919,-11.3808455794159,0.0856622772034,0.0157770339318,-5.57454882058519,-11.5508839107647,5.99802504549694,5.97633509017951,-5.99802504549694,-5.97633509017951,-0.357799123708728,-0.348974252734601
118,-7.46074273001686,-13.1500452944355,0.0300878438435,0.00656294571292,-7.495065313556,-13.2263436900347,5.68930256441868,5.73127837647873,-5.68930256441868,-5.73127837647873,-0.276035179133809,-0.27658729073325
119,-7.4914928318573,-13.2899241289262,0.0348283401776,0.00722058832451,-7.69558294929009,-13.4006386883284,5.79843129706895,5.7050557390383,-5.79843129706895,-5.7050557390383,-0.279020016200585,-0.270430214331135
120,-8.59994536640279,-14.0293992016352,0.0288026766953,0.00608437542597,-8.79977042577445,-14.177909627636,5.42945383523237,5.37813920186152,-5.42945383523237,-5.37813920186152,-0.23992978757772,-0.234059277932338
121,-8.29927271158187,-14.173062207936,0.0353175564457,0.00780916444838,-8.39466807813716,-14.4285500028218,5.87378949635417,6.03388192468466,-5.87378949635417,-6.03388192468466,-0.261378691506266,-0.264374721534937
122,-7.84616891653382,-14.1475710036662,0.0369310815961,0.00740582601473,-7.79270352236293,-14.2126452434734,6.30140208713238,6.41994172111045,-6.30140208713238,-6.41994172111045,-0.286508893439487,-0.29174460216134
123,-8.02018238754295,-13.659358353644,0.0296050356158,0.00722554515036,-8.11739742875805,-13.6999841637739,5.63917596610107,5.58258673501583,-5.63917596610107,-5.58258673501583,-0.26011510268701,-0.255877943525851
124,-5.95061789005328,-11.4048327993433,0.041481030467,0.0105917401303,-5.99108444545467,-11.2906880571737,5.45421490929007,5.29960361171899,-5.45421490929007,-5.29960361171899,-0.314265241905953,-0.306658568206067
125,-7.08820009344907,-12.296917729078,0.0322785289297,0.00911158383169,-6.96721729529316,-12.2589241596092,5.20871763562891,5.29170686431609,-5.20871763562891,-5.29170686431609,-0.26869672309012,-0.275234990688512
126,-7.23539154111226,-12.790285670785,0.0318355713992,0.00795811795092,-7.34360927184175,-12.8789911180222,5.55489412967272,5.53538184618044,-5.55489412967272,-5.53538184618044,-0.277388578218597,-0.273722554936847
127,-6.29251359335655,-11.6242188835523,0.0356492223816,0.0110723518009,-6.32045972197874,-11.6039588532169,5.33170529019579,5.28349913123815,-5.33170529019579,-5.28349913123815,-0.297582458021701,-0.294765440177213
128,-6.50648667561195,-12.0072436057007,0.032810263592,0.0078988029331,-6.54727928714538,-12.0690371365669,5.50075693008874,5.52175784942149,-5.50075693008874,-5.52175784942149,-0.297117698405766,-0.296608508565542
129,-5.5764834425984,-11.8361799757369,0.0489033895102,0.0106684406069,-5.67151938072944,-11.9497440829652,6.25969653313847,6.27822470223579,-6.25969653313847,-6.27822470223579,-0.359491042969745,-0.356286864172419
130,-7.31869523821246,-13.3238355063342,0.0306783106948,0.0082372918139,-7.32057547530288,-13.4014942251703,6.00514026812175,6.08091874986746,-6.00514026812175,-6.08091874986746,-0.290911048768,-0.293451322081433
131,-5.986042940959,-12.3049508103832,0.0306805097924,0.0080176459181,-5.9040662972461,-12.3345427356031,6.31890786942417,6.43047643835698,-6.31890786942417,-6.43047643835698,-0.345465531032752,-0.352574937418483
132,-6.58312133959356,-12.7409492014381,0.0369479829216,0.00687972069938,-6.58383846531612,-12.6602170236902,6.15782786184449,6.07637855837405,-6.15782786184449,-6.07637855837405,-0.318661011341752,-0.315753535518818
133,-5.84386097599467,-11.7428424801397,0.0382315030042,0.00621945331619,-6.01370565462892,-11.7792109010646,5.89898150414503,5.76550524643565,-5.89898150414503,-5.76550524643565,-0.335422810696647,-0.324033737155406
134,-6.91899483648047,-12.9640807482848,0.0370838146269,0.00621267519991,-7.10744078861125,-13.0290962040157,6.04508591180428,5.92165541540442,-6.04508591180428,-5.92165541540442,-0.304031732215319,-0.294075163846329
135,-4.16110743697992,-11.4418638254315,0.263926912133,0.0522065176572,-4.89537623936844,-12.2566958537182,7.28075638845155,7.36131961434978,-7.28075638845155,-7.36131961434978,-0.466626276880442,-0.429179610160154
136,-5.85970919357702,-12.2305515651295,0.0739923567719,0.014694005597,-6.33553161517304,-12.5098404950237,6.37084237155249,6.17430887985069,-6.37084237155249,-6.17430887985069,-0.352169736883771,-0.327629979591113
137,-8.58361617920872,-14.4486228946265,0.0160396844177,0.00399895042125,-8.60912480793916,-14.4901868099007,5.86500671541782,5.88106200196156,-5.86500671541782,-5.88106200196156,-0.254643358668524,-0.254599015730821
138,-6.88081027173747,-12.7103029157627,0.0491009265059,0.00757970362316,-7.01649923543345,-12.695373331972,5.82949264402526,5.67887409653856,-5.82949264402526,-5.67887409653856,-0.297558009503241,-0.288094095430023
139,-5.61905631725366,-11.4952431226393,0.0799955770214,0.0159732694951,-5.78122841813035,-11.5557534482504,5.87618680538567,5.77452503012002,-5.87618680538567,-5.77452503012002,-0.343349537971063,-0.333075564975803
140,-0.743009147577233,-6.78156155102282,0.375577392772,0.122633018221,-0.949818290307276,-7.53055049535409,6.03855240344559,6.58073220504681,-6.03855240344559,-6.58073220504681,-0.802511218954865,-0.775995993968274
141,-8.78445822453619,-14.5949923723944,0.038342367188,0.00876369713972,-8.89957865918352,-14.805700254524,5.81053414785818,5.90612159534053,-5.81053414785818,-5.90612159534053,-0.248531680578543,-0.249147947882837
142,-6.30914488012924,-13.1693703254976,0.244088342627,0.0409101558551,-7.32987970714093,-13.9367821381917,6.86022544536838,6.60690243105073,-6.86022544536838,-6.60690243105073,-0.352194475448859,-0.310669463741003
143,-5.19021766986082,-10.7556374048976,0.0577896312786,0.00979679743114,-5.30652131079673,-10.8006372260155,5.56541973503683,5.49411591521877,-5.56541973503683,-5.49411591521877,-0.349019836750343,-0.341097773555913
144,-7.22991854300346,-13.0266497939044,0.0370012138084,0.00736992407261,-7.36157762825472,-13.1057898334251,5.79673125090094,5.74421220517038,-5.79673125090094,-5.74421220517038,-0.286165512069445,-0.28065222437253
145,-7.56339253417555,-13.1342351408744,0.0381738757715,0.00919449711275,-7.7480584830575,-13.3978223638238,5.57084260669885,5.64976388076625,-5.57084260669885,-5.64976388076625,-0.269153677617568,-0.267180351656976
146,-7.41660142537445,-13.039422221046,0.0341935178098,0.00737881090645,-7.56945729300736,-13.167109350913,5.62282079567155,5.59765205790565,-5.62282079567155,-5.59765205790565,-0.27487359678798,-0.269941121595787
147,-5.93265514781576,-11.4569870679406,0.0477527508521,0.0099499592298,-6.10878643137177,-11.4995478619744,5.52433192012488,5.39076143060259,-5.52433192012488,-5.39076143060259,-0.317679446855979,-0.306148289826577
148,-2.98543372754667,-9.98696480086009,0.146180990969,0.0281960582119,-3.15139799583191,-10.1353008234539,7.00153107331342,6.983902827622,-7.00153107331342,-6.983902827622,-0.539725252657138,-0.5256311535778
149,-8.21282830976653,-13.6555312660648,0.0292795722731,0.00769309031638,-8.26836363385276,-13.5495595353124,5.44270295629828,5.28119590145964,-5.44270295629828,-5.28119590145964,-0.248884830040635,-0.242057681682712
150,-7.03179922422762,-13.4859103636368,0.0528060913736,0.0108963385065,-7.18193466695344,-13.5520061177684,6.45411113940922,6.37007145081499,-6.45411113940922,-6.37007145081499,-0.314562944356451,-0.307229171576919
151,-9.05284551548634,-14.5809116389938,0.021529037879,0.00562601150396,-9.14312755881608,-14.6681316615594,5.52806612350746,5.52500410274335,-5.52806612350746,-5.52500410274335,-0.233905514361246,-0.232033260047648
152,-5.84915440584738,-11.8117852084436,0.061716453047,0.01370153169,-6.03332366987708,-11.8177546266673,5.96263080259621,5.7844309567902,-5.96263080259621,-5.7844309567902,-0.33761685011206,-0.324038181934923
153,-6.87898263028497,-12.6910553407883,0.0381748924351,0.008537986915,-6.93672435242421,-12.7300135407239,5.8120727105033,5.79328918829966,-5.8120727105033,-5.79328918829966,-0.296988320569138,-0.294572959673096
154,-3.95892922908305,-11.2541877622776,0.761171376122,0.145084852108,-6.97722370332375,-13.5746695060103,7.29525853319455,6.59744580268659,-7.29525853319455,-6.59744580268659,-0.479537397716552,-0.321014017321296
155,-8.45755811542596,-13.8391495662041,0.0270812820185,0.00835890403877,-8.59492878562714,-13.8975234587214,5.38159145077809,5.30259467309427,-5.38159145077809,-5.30259467309427,-0.241362605081463,-0.23574995805211
156,-8.58150770726411,-14.535176752185,0.024122963294,0.0137341778754,-8.71553593339441,-14.8753426277239,5.95366904492093,6.15980669432951,-5.95366904492093,-6.15980669432951,-0.25754857083267,-0.261109677554862
157,-9.56066064551161,-15.0564613061912,0.0199538794508,0.00615291829315,-9.46216808798797,-15.0414657256351,5.49580066067955,5.57929763764716,-5.49580066067955,-5.57929763764716,-0.223251144933269,-0.227692663059031
158,-6.37191102140429,-12.072375291368,0.0340422837531,0.00895403410003,-6.40027497390014,-12.0206944286287,5.70046426996371,5.62041945472854,-5.70046426996371,-5.62041945472854,-0.309063965571617,-0.305109863216915
159,-6.46439899815082,-12.0857332918038,0.0429246470856,0.00697495583416,-6.53286612699256,-12.1277235139438,5.62133429365301,5.59485738695126,-5.62133429365301,-5.59485738695126,-0.303034728043266,-0.29982211144484
160,-6.261950967079,-12.0929043687323,0.0500318590068,0.00970648941051,-6.39807060741911,-12.0320651193496,5.83095340165335,5.63399451193053,-5.83095340165335,-5.63399451193053,-0.317679071557531,-0.305694683721046
161,-10.9505583851349,-16.8994870935379,0.0164635658758,0.00299921410234,-10.8647265618945,-16.7905423378758,5.94892870840303,5.92581577598139,-5.94892870840303,-5.92581577598139,-0.213605708937123,-0.2142743864635
162,-8.57018150277711,-14.2630383842918,0.0284555514541,0.00555717183782,-8.74556663517345,-14.3041492915074,5.69285688151472,5.558582656334,-5.69285688151472,-5.558582656334,-0.249323437941345,-0.24115623264145
163,-9.255792199717,-15.4295229966445,0.0268307446342,0.00620975393565,-9.52781152364475,-15.5666049757398,6.17373079692754,6.03879345209509,-6.17373079692754,-6.03879345209509,-0.250097304726233,-0.240642911631087
164,-7.35063125472721,-13.2323242515738,0.0314089397853,0.00559305546007,-7.49931456002268,-13.1817487104533,5.88169299684658,5.68243415043062,-5.88169299684658,-5.68243415043062,-0.285755512372654,-0.274765087080546
165,-8.28861884835368,-14.0820492407443,0.0262443500244,0.00602832246541,-8.20547933067144,-14.0913803415479,5.79343039239062,5.88590101087644,-5.79343039239062,-5.88590101087644,-0.258974402074919,-0.26397892337323
166,-5.66594731971688,-12.2790318157756,0.0326089412031,0.00926204526508,-5.76118082321542,-12.3057539000959,6.61308449605874,6.54457307688047,-6.61308449605874,-6.54457307688047,-0.368520043747448,-0.36224036767212
167,-8.1657796075609,-14.1588507688679,0.0271706714954,0.00511977878558,-8.08936737331277,-14.2276069682657,5.99307116130697,6.13823959495288,-5.99307116130697,-6.13823959495288,-0.268451081171525,-0.27504801954792
168,-10.011402285904,-15.8584022686217,0.0186472738101,0.00371096466161,-9.96670078216126,-15.7297558379656,5.84699998271768,5.7630550558043,-5.84699998271768,-5.7630550558043,-0.226016395693828,-0.224274309139197
169,-8.66520615984689,-14.6195054700834,0.02951484586,0.00515168683623,-8.67729619634774,-14.638650566958,5.95429931023655,5.96135437061027,-5.95429931023655,-5.96135437061027,-0.255717116229297,-0.255677130812125
170,-5.67322143698298,-11.6732879999476,0.0543147245721,0.0115013685476,-5.75312847730849,-11.7856188343408,6.00006656296465,6.03249035703234,-6.00006656296465,-6.03249035703234,-0.34589475103219,-0.343952179128867
171,-7.16559555595967,-12.8761134001127,0.0334021010146,0.0097258354178,-7.17360601093397,-13.0332066500874,5.71051784415304,5.85960063915345,-5.71051784415304,-5.85960063915345,-0.284931682057125,-0.289981440291992
172,-6.68108284949511,-12.3010516859309,0.0630756392734,0.0204878522353,-6.96489262450816,-12.5802790327867,5.61996883643575,5.61538640827854,-5.61996883643575,-5.61538640827854,-0.296066220895617,-0.287302997729503
173,-6.58982227619026,-12.8671035543293,0.0462152233595,0.00762911744389,-6.75542454263414,-12.8342975491089,6.27728127813902,6.07887300647471,-6.27728127813902,-6.07887300647471,-0.322624515959899,-0.31030930290925
174,-5.50713235025007,-11.5354210178166,0.0728783729267,0.020974587145,-5.49736832297364,-11.8513085950908,6.02828866756652,6.35394027211712,-6.02828866756652,-6.35394027211712,-0.353719805792832,-0.366249270888263
175,-5.92149976774945,-12.0056725063736,0.052419729934,0.0158419937347,-6.06534411836094,-12.2534796680025,6.08417273862416,6.18813554964154,-6.08417273862416,-6.18813554964154,-0.339382733963367,-0.33780201293535
176,-5.46543073432581,-12.591334555662,0.107010683755,0.0145716812607,-5.64870742643344,-12.5541875620666,7.12590382133622,6.90548013563312,-7.12590382133622,-6.90548013563312,-0.394639001332504,-0.379361642200088
177,-7.54806605528861,-14.1991016395403,0.0358876880355,0.00804559621234,-7.58555706677091,-14.1672208195929,6.65103558425165,6.58166375282195,-6.65103558425165,-6.58166375282195,-0.305834565566585,-0.302566586539176
178,-7.90781861995517,-14.3803163389423,0.0324386695187,0.00687779392905,-7.84973582073354,-14.4067265970234,6.47249771898711,6.55699077628984,-6.47249771898711,-6.55699077628984,-0.290401046607234,-0.294610646256993
179,-4.1389066826634,-10.7643344164776,0.104409630726,0.0189326127838,-4.47337821938128,-10.9201493718699,6.62542773381425,6.44677115248861,-6.62542773381425,-6.44677115248861,-0.444562876607835,-0.418797518260376
180,-6.47405536533274,-12.0805958765793,0.0360361263506,0.008439110502,-6.50949484921351,-12.1377765928707,5.60654051124657,5.6282817436572,-5.60654051124657,-5.6282817436572,-0.302163615912234,-0.301828702453216
181,-6.89188840189619,-12.1097362481241,0.0367385366651,0.0127174646184,-6.82743503313782,-12.2625231558028,5.21784784622795,5.43508812266494,-5.21784784622795,-5.43508812266494,-0.274600090378186,-0.284709273266699
182,-7.67686711062427,-12.6426259245766,0.0268717529323,0.00719877594056,-7.70913866200808,-12.7089721799834,4.96575881395233,4.99983351797532,-4.96575881395233,-4.99983351797532,-0.244383991537082,-0.244872483878027
183,-6.7046800573929,-11.9274975676075,0.0402572554392,0.0154860610366,-6.75828047002989,-12.0595848922209,5.22281751021465,5.301304422191,-5.22281751021465,-5.301304422191,-0.280311706732912,-0.281716566684847
184,-6.90522466303122,-12.8681611174871,0.0458913998798,0.00954809171697,-6.94610593971453,-12.9684434824644,5.96293645445583,6.02233754274986,-5.96293645445583,-6.02233754274986,-0.301563754464894,-0.302408928019368
185,-4.67744781523337,-10.6945678048972,0.0708545829376,0.0164410463803,-4.73329183734309,-10.9069932542588,6.01711998966385,6.17370141691571,-6.01711998966385,-6.17370141691571,-0.391433377271883,-0.39473074696258
186,-8.13946191106974,-13.9279986141183,0.0316562196878,0.00556767943473,-8.19521713721676,-13.8723012556746,5.78853670304858,5.67708411845788,-5.78853670304858,-5.67708411845788,-0.262310957640163,-0.25725974336501
187,-7.39665540599938,-13.1558651160346,0.0385408780807,0.00767417168131,-7.38957251382092,-13.2533483660873,5.75920971003525,5.86377585226637,-5.75920971003525,-5.86377585226637,-0.28021914411232,-0.284057468726414
188,-6.07406017165618,-12.6467083997459,0.0270482970442,0.00792942197143,-6.08329126264857,-12.7135819000937,6.57264822808967,6.63029063744509,-6.57264822808967,-6.63029063744509,-0.351088589286344,-0.352733700974647
189,-5.49453623696612,-11.3800515068871,0.0543380993931,0.00998851007082,-5.76690538000259,-11.3006913428742,5.88551526992098,5.53378596287165,-5.88551526992098,-5.53378596287165,-0.348779795942858,-0.324227602322848
190,-7.05534363295464,-13.1602416834714,0.0490000516108,0.00836505670352,-7.14301066353793,-13.2715952188287,6.10489805051675,6.12858455529074,-6.10489805051675,-6.12858455529074,-0.301989675537926,-0.300205871747169
191,-7.14532453392701,-13.1895922440316,0.0331043170476,0.00678680977065,-7.22882159932799,-13.2838112200554,6.04426771010463,6.05498962072738,-6.04426771010463,-6.05498962072738,-0.297235920663128,-0.295183444955234
192,-6.46307287608472,-12.5465845211012,0.0326951326324,0.00883049302982,-6.59516809917361,-12.6012304412451,6.08351164501646,6.00606234207146,-6.08351164501646,-6.00606234207146,-0.320022161257732,-0.31287443472407
193,-7.50401058358929,-13.260551115322,0.0260129744238,0.00579585548952,-7.55485171286671,-13.3827325464958,5.7565405317327,5.82788083362912,-5.7565405317327,-5.82788083362912,-0.277229089407388,-0.278345427124579
194,-6.78834560497122,-12.6053987591703,0.0473279628597,0.0110631306772,-6.95204320005794,-12.7021560653533,5.81705315419905,5.75011286529533,-5.81705315419905,-5.75011286529533,-0.299944819575668,-0.292564087076026
195,-2.90704163773154,-9.56717463431444,1.25856947352,0.265626868068,-5.84344498781654,-12.3722625024063,6.66013299658291,6.52881751458978,-6.66013299658291,-6.52881751458978,-0.533911938941438,-0.358416905744346
196,-8.5420866119302,-13.9562315687444,0.0264434257839,0.00734884046177,-8.6620359717337,-14.1516164921179,5.41414495681419,5.48958052038425,-5.41414495681419,-5.48958052038425,-0.240646652489109,-0.240626989872951
197,-6.1018506657565,-11.2338552241552,0.0365090308033,0.00834841581127,-6.14628260945196,-11.2921354561153,5.13200455839874,5.1458528466633,-5.13200455839874,-5.1458528466633,-0.296036665076629,-0.295087136190637
198,-5.6352359025666,-11.6287053026073,0.0684700308859,0.0165476538184,-5.70115687185056,-11.8605018587948,5.99346940004072,6.15934498694421,-5.99346940004072,-6.15934498694421,-0.347166926069263,-0.350726835170534
199,-6.99109552787202,-12.6579382159408,0.0566281476108,0.0164772089682,-7.1336314862258,-12.9623714817419,5.66684268806883,5.82873999551609,-5.66684268806883,-5.82873999551609,-0.288403122614272,-0.290044741972167
200,-7.96492274957532,-14.242241563646,0.268727292617,0.0656531981534,-9.75124521235712,-16.0556552692926,6.27731881407071,6.30441005693548,-6.27731881407071,-6.30441005693548,-0.282670886094782,-0.244291640579554
201,-4.58916748346002,-10.6543448455221,0.0592891700362,0.0117538952663,-4.73620433909656,-10.6181733720132,6.06517736206205,5.88196903291668,-6.06517736206205,-5.88196903291668,-0.397885817334269,-0.383080913051965
202,-6.77032798701261,-12.9654557257782,0.0440340346818,0.00659755402525,-6.8968912243153,-12.9625840884707,6.19512773876563,6.0656928641554,-6.19512773876563,-6.0656928641554,-0.31390330523082,-0.30543067068092
203,-7.31783518460758,-13.3436323667177,0.0332340082387,0.00598728498969,-7.28435193575395,-13.2567322550894,6.02579718211016,5.97238031933541,-6.02579718211016,-5.97238031933541,-0.291644200352246,-0.290752925398054
204,-6.14570014652744,-12.6592456419036,0.0517083991313,0.00802154404826,-6.29187812603104,-12.7619017819621,6.51354549537617,6.47002365593103,-6.51354549537617,-6.47002365593103,-0.346374063964776,-0.339566410821027
205,-7.32950395021217,-12.4921681639596,0.0400586001495,0.0150443263956,-7.45726606057919,-12.7496181777902,5.16266421374739,5.29235211721106,-5.16266421374739,-5.29235211721106,-0.260455534932206,-0.261908370176228
206,-9.39459466840411,-14.5802272639989,0.0233385014926,0.00581620412484,-9.30594274085968,-14.4773560581374,5.18563259559483,5.1714133172777,-5.18563259559483,-5.1714133172777,-0.216294936838977,-0.217438857451338
207,-8.600208068589,-13.9021987937696,0.0303587299575,0.00898537713305,-8.55091258386002,-14.1162070385895,5.3019907251806,5.56529445472953,-5.3019907251806,-5.56529445472953,-0.235618827693033,-0.245522790165966
208,-9.42743841520224,-14.617635767396,0.0249170292551,0.00762010673503,-9.42284441321181,-14.766959156109,5.19019735219372,5.34411474289721,-5.19019735219372,-5.34411474289721,-0.215852831760026,-0.22092427198024
457,-8.81391782930119,-14.5013261290931,0.0273472971181,0.0057222867589,-8.97992835639239,-14.5475146537593,5.68740829979196,5.56758629736694,-5.68740829979196,-5.56758629736694,-0.243935182918997,-0.23664221798198
458,-7.15168026621538,-13.7057652019072,0.0388958924804,0.00972772985739,-7.22305647141025,-13.897072105631,6.55408493569183,6.67401563422072,-6.55408493569183,-6.67401563422072,-0.314232389853721,-0.31600260433432
459,-7.93289804623534,-13.7322833198865,0.0281727204962,0.00822647120207,-8.07318353270373,-13.696180573834,5.79938527365117,5.62299704113026,-5.79938527365117,-5.62299704113026,-0.267682285952139,-0.258298635348819
460,-6.78127920277198,-12.7004242678722,0.0453591491046,0.0100618944088,-7.00657107547852,-12.8142789082206,5.91914506510022,5.8077078327421,-5.91914506510022,-5.8077078327421,-0.303830980387286,-0.293010029212593
461,-8.12897157920819,-13.8227929073986,0.0262393126453,0.0050005694477,-8.21156612185493,-13.904520068175,5.69382132819036,5.69295394632004,-5.69382132819036,-5.69295394632004,-0.259378754344066,-0.257412360279482
462,-7.63877472067042,-13.2205373452794,0.0346252132348,0.00665758830552,-7.74527121564458,-13.2108949075367,5.58176262460902,5.46562369189216,-5.58176262460902,-5.46562369189216,-0.267590925672018,-0.260812195311154
463,-8.07811961483921,-13.6349929868869,0.0275012367411,0.0056856075421,-8.14695093176015,-13.6225450370521,5.55687337204768,5.47559410529191,-5.55687337204768,-5.47559410529191,-0.255922468324782,-0.2515259936719
464,-6.9238902175452,-12.1468964021497,0.0505501492731,0.0129372143748,-7.15046707741481,-12.2830471907963,5.2230061846045,5.13258011338151,-5.2230061846045,-5.13258011338151,-0.273874711555451,-0.264109725217186
465,-8.67953872436707,-14.3197110462742,0.0345811612856,0.00748639239021,-8.82750581614505,-14.3167370119968,5.64017232190715,5.48923119585177,-5.64017232190715,-5.48923119585177,-0.245232882731108,-0.237174801379859
466,-5.11232877286301,-10.66097517926,0.0462146594097,0.0129998479046,-5.30984060119017,-10.8118304596135,5.54864640639703,5.50198985842334,-5.54864640639703,-5.50198985842334,-0.35177451872093,-0.341279129047622
467,-7.09764741138568,-12.571659004186,0.0313599876832,0.0110512377168,-7.04708931922957,-12.5715129212949,5.47401159280034,5.52442360206534,-5.47401159280034,-5.52442360206534,-0.278302217533543,-0.2815910906565
468,-9.46879373316976,-14.7283169778306,0.0162579707239,0.00581425932119,-9.42151101231307,-14.7341467530709,5.25952324466085,5.31263574075787,-5.25952324466085,-5.31263574075787,-0.217361622529164,-0.219933391686443
469,-6.67347307025673,-12.4541171287362,0.0346306967035,0.00758565437303,-6.60857149687298,-12.403858208044,5.78064405847942,5.79528671117098,-5.78064405847942,-5.79528671117098,-0.302214967925431,-0.304815681168421
470,-8.93780572199528,-14.3641033486434,0.019054062693,0.00642177171789,-8.95706966810746,-14.4364470676332,5.42629762664814,5.47937739952571,-5.42629762664814,-5.47937739952571,-0.232869230164729,-0.234226322678296
471,-7.08982038799481,-12.5521396716201,0.0537011781794,0.0147568807329,-7.16504058857699,-12.7264898021179,5.46231928362526,5.5614492135409,-5.46231928362526,-5.5614492135409,-0.278094409470679,-0.279588805099808
