"FIDs","BAN_JING","YDH","YDMZGUID","IW_Gamma0_VV_mean","s1vh","s1vvstd","s1vhstd","s1med.x","s1med.y"
164,15,"43312735451652","dd42050e-51ba-44f9-a424-f7d272450bfe",0.184613019228,0.0476756840944,0.0314506590366,0.00561332795769,0.178503915668,0.0482455790043
165,15,"43312707452151","48c43f6a-93e3-4b29-930a-2adc83673ae3",0.149101525545,0.039354916662,0.0265003461391,0.00608610874042,0.151992350817,0.0392848700285
166,15,"43312731432154","d4dddfca-cf0e-4ba0-bd8d-790a5d142573",0.270912706852,0.0590827427804,0.0325348973274,0.0092162117362,0.265161037445,0.0587125457823
167,15,"43312731411653","2053e1af-0448-4cab-acf6-ea6e2e22a2d5",0.154625460505,0.038904029876,0.0275262035429,0.00518310815096,0.157421261072,0.038283675909
168,15,"43312731411654","0ca328a4-928a-4ef7-90fb-4f584d42501f",0.0994528979063,0.0258768573403,0.0186116788536,0.00370540004224,0.100479021668,0.0266553033143
169,15,"43312731423655","ca6b0118-d9f7-463e-a696-120de57daea5",0.136617541313,0.0346911177039,0.0296624451876,0.00517054041848,0.136373922229,0.0345343500376
170,15,"43312708411656","a350cd1b-0b55-4afd-9a84-776791b8d944",0.262270629406,0.066011570394,0.052286464721,0.0111382259056,0.257393419743,0.0643188133836
171,15,"43312707431644","9005bf03-de22-436a-a425-7d01321ce480",0.194080591202,0.0521452054381,0.033835850656,0.0098417410627,0.193822443485,0.0503030009568
172,15,"43312707422645","d911ebd1-c7c5-433c-9022-33cc66faaca3",0.214673832059,0.0588414780796,0.0632590577006,0.0205544866621,0.201024577022,0.0551758259535
173,15,"43312707422646","7302df1b-3629-422f-9063-2f51067ff832",0.221365690231,0.0521813742816,0.0468801148236,0.00769405160099,0.213055938482,0.052568834275
174,15,"43312736423647","fd18cdcb-1aa9-4dba-b7a6-6a0292159135",0.280500501394,0.0700147151947,0.0726588070393,0.0209333579987,0.281123906374,0.0650957971811
175,15,"43312737432648","7648ecbd-0b73-4fd2-8c8d-38a9dae3f1d6",0.255135685205,0.0628387704492,0.052252124995,0.0157916545868,0.246713712811,0.0593428499997
176,15,"43312731433141","361860ad-4b91-4fc7-864b-9e1d2271fdba",0.279073268175,0.0542656369507,0.103394597769,0.0141941867769,0.268041282892,0.0548017397523
177,15,"43312731433142","ea1734d1-2188-4e3f-81e1-1ba2578b91e3",0.176234215498,0.0381296053529,0.0359077490866,0.00806615501642,0.174539119005,0.0384186692536
178,15,"43312708451143","452532a7-1dc6-4b70-ab98-f3fa756cc034",0.164290368557,0.0370440110564,0.0328831784427,0.00697854533792,0.166520580649,0.0368026718497
179,15,"43312708451144","e5777687-8f4a-494e-b588-238bf4453903",0.394222825766,0.0857297480106,0.105342358351,0.0191660765558,0.365418404341,0.0827875062823
180,16,"43312736422145","2dfedc10-9bdf-43f2-bf92-efa43def874a",0.227047905326,0.0624186620116,0.0364237055182,0.00846617016941,0.225212559104,0.0616103075445
181,15,"43312707423146","68c21c1e-0be8-45fb-86e5-8070afeb0a68",0.205041646957,0.0617599263787,0.0366486646235,0.0126715227962,0.207758292556,0.0596645511687
182,15,"43312707443147","3cbce494-0fc8-413a-96ec-b51a942503ca",0.170663759112,0.0543831475079,0.0268737562001,0.00720255542547,0.169367015362,0.0535587184131
183,15,"43312707413148","027c3eec-2a46-4b70-a778-81807572985d",0.211701586843,0.0636185184121,0.0399374775589,0.0153869120404,0.20905444026,0.0616868585348
184,15,"43312737433149","843cadfa-f0b0-4a7f-9524-3b2fad1531c9",0.20537160337,0.0520006380975,0.0462280102074,0.00963417254388,0.203368201852,0.0507886447012
185,16,"43312736422150","a41002c8-7290-4b75-9fc3-d587c20bf3d2",0.340421915054,0.0851612910628,0.0704372152686,0.0163230746984,0.335891872644,0.0810955837369
186,15,"43312736433155","39133782-fbba-4bb7-889f-d0fa05b78c75",0.154191121459,0.0406475514174,0.0318628512323,0.00559610873461,0.152123227715,0.0411953181028
187,15,"43312707443156","279c0f37-fec8-4f4c-a732-4ad3b2828e86",0.182167291641,0.0483409464359,0.0385911203921,0.00775921577588,0.182515457273,0.0472270697355
188,16,"43312731433157","b2f05c79-9a45-4535-af96-e73511f5eeaa",0.245751842856,0.0541370809078,0.0268336758018,0.0078702820465,0.245386347175,0.0532872453332
189,17,"43312707453158","61a35144-c0c8-4746-8472-908052c7956a",0.292552381754,0.0755001232028,0.0564323179424,0.0103455437347,0.27440482378,0.0769509598613
190,15,"43312737451506","03511200-a448-4b92-aa12-8653d208ef48",0.197375684977,0.0483883544803,0.049110211432,0.00837207399309,0.193386539817,0.0471847169101
191,15,"43312737451507","48a6125e-d6a5-426f-bba3-b4e157872063",0.193164080381,0.0480280444026,0.0331906862557,0.00679721496999,0.189462527633,0.0469860769808
192,15,"43312736451508","b5a7e294-c0ef-4091-acf6-5f41b481b3e9",0.225881695747,0.0556523017585,0.0328131057322,0.00884339399636,0.219053342938,0.0549431554973
193,15,"43312736453517","0fe4b8f6-7f8b-45a9-b065-4b70259c6c0d",0.177620053291,0.0471916459501,0.0259038861841,0.00577618833631,0.175570562482,0.0458733029664
194,15,"43312736453518","2008fef9-8db8-45cf-b64e-9b35e353b860",0.209103539586,0.0548021830618,0.0470109879971,0.0109725762159,0.201446160674,0.053608585149
195,15,"43312706433537","0ed06fcc-b7d1-48b3-a9e3-168f0d8eadad",0.510689616203,0.109705813229,1.25561237335,0.262548744678,0.259790182114,0.0577273517847
196,15,"43312707442538","4d4cc481-c522-4a28-93c4-a76b506220cd",0.139396861196,0.0401291288435,0.0262828934938,0.00732202176005,0.135589301586,0.0384180657566
197,15,"43312707441539","bae9bb0a-7eb8-4be7-8364-6075791f71f3",0.246170252562,0.0754899084568,0.0365373604,0.00833381153643,0.243617638946,0.0744722932577
198,15,"43312737432541","5020e3ce-81d8-4a8f-804f-114d0742701b",0.276784926653,0.0695712789893,0.0694172233343,0.0168496537954,0.272776991129,0.0659089311957
199,15,"43312736422542","c39bfe64-1fb8-4b58-a5de-82cf13f8f160",0.200206547976,0.0543323941529,0.0566675774753,0.0164770688862,0.193722829223,0.0506648831069
200,15,"43312707431540","666e637f-59cd-4b5b-bd68-3739589aa23c",0.160030245781,0.0378308370709,0.267375469208,0.0658094361424,0.106621064246,0.0249265562743
201,15,"43312735451547","6af63f18-2d92-4464-a082-7cf428853d17",0.349318295717,0.0864019095898,0.0595293305814,0.0117922127247,0.337605714798,0.0871170833707
202,15,"43312737431548","11901997-67be-4a31-9218-a71745f0e30f",0.209542497993,0.0503121055663,0.0436373874545,0.00656475452706,0.203654184937,0.0503465533257
203,15,"43312737422549","0a40fbc7-2557-4213-9c37-7e79479b5cff",0.185634255409,0.0463746190071,0.0332357175648,0.00599215459079,0.187102690339,0.0473131798208
204,15,"43312737421550","fd4362f1-9157-443a-8e07-629871954db6",0.244164660573,0.0544464625418,0.052029568702,0.00807392597198,0.236049219966,0.0531486496329
205,15,"433127064511104","235b19a0-0d92-4151-8e29-98d4b4b27a80",0.186621651053,0.0568400286138,0.04062147066,0.0155768506229,0.181547135115,0.0534143447876
206,15,"433127064511105","4c6d22ff-280d-4dfa-9889-3d2685d9c652",0.116978876293,0.035434205085,0.0237587559968,0.00590737257153,0.119254238904,0.0362845808268
207,15,"433127064511106","dbcc6e2a-d4bd-4974-9ddc-f246c17d7fe3",0.139219030738,0.0410824939609,0.0305822119117,0.00902636162937,0.140804693103,0.0391476899385
208,15,"433127064511107","f5eac7fe-3496-4ffc-925f-aa07332cd93d",0.115700274706,0.0350395031273,0.0252248700708,0.00772208021954,0.115792967379,0.0338590666652
457,15,"43312735412401","afac8c1c-8312-418e-ab6d-1dd1e6c447fa",0.131289362907,0.0354380644858,0.0273163802922,0.00571539066732,0.126350596547,0.0350676216185
458,15,"43312708412402","83718527-8d26-456f-967a-a33070ea59e4",0.192744120955,0.042643673718,0.0390952005982,0.0099866213277,0.18961392343,0.0407694540918
459,15,"43312708412403","55681720-fd34-49fa-990c-94b92f09223c",0.160316735506,0.0421540848911,0.02806494385,0.00818062480539,0.155219554901,0.0425149686635
460,15,"43312701443404","596543ff-8566-4844-83d1-fd7b0d0d1589",0.210001334548,0.0536270700395,0.0453290231526,0.0100261904299,0.199543699622,0.0522756539285
461,15,"43312737413405","bd7a32b6-34f7-4bd1-a1f5-f3498972dd63",0.151077151299,0.0407085977495,0.0257485881448,0.00491173099726,0.148134201765,0.0399305187166
462,15,"43312737411406","c9d8c673-218b-40f1-b34f-6c3349ad7ef0",0.170715689659,0.0471923910081,0.0342694707215,0.00656969333068,0.166791945696,0.047376729548
463,15,"43312737412407","b1c5dc2b-072f-4644-a280-6aa0ea5b719d",0.154867768288,0.0430790670216,0.0274220257998,0.00565961375833,0.15232399106,0.0431962013245
464,15,"43312736412188","0fc5b617-2fc6-4ab1-a080-435c4846a613",0.204863891006,0.0614911131561,0.0509937256575,0.013035915792,0.194558918476,0.0595891810954
465,15,"43312735411189","cc555a81-a4b6-4e0d-ab80-f5c9b2c86539",0.136525139213,0.0372367165983,0.0348044633865,0.00754363741726,0.13199454546,0.037251252681
466,15,"43312736452190","73e752c0-bae5-4e1d-816d-6abf38e29073",0.308521509171,0.0859684124589,0.0462825000286,0.0130506064743,0.294757276773,0.0830292254686
467,15,"43312707453191","9dfa0a8c-0aa4-4573-8dfd-7bad3e674ebc",0.195674523711,0.0554848462343,0.0314462371171,0.0111094862223,0.197997882962,0.0554808937013
468,15,"43312735452192","65a940f4-2152-4882-b150-1930ffbd5b4b",0.113406725228,0.0337932705879,0.0163308624178,0.00584365008399,0.114655867219,0.0337539315224
469,15,"43312731451193","cfe58c6d-a2c3-42db-8e7d-736fcde24c3d",0.215730398893,0.0570018067956,0.0348195768893,0.00761626660824,0.21892786026,0.0576644688845
470,15,"43312731451194","46f63020-274d-44b4-b95d-67a914a74944",0.12752391398,0.0365631207824,0.0190296228975,0.00641245907173,0.126951575279,0.0359600782394
471,16,"43312737411195","2695c521-0ade-4048-87ca-844e673d23c6",0.200986430049,0.0571219623089,0.055353321135,0.0151897231117,0.197304159403,0.0548035874963
472,16,"43312736411196","cf0737a3-a39d-47a4-854b-d224ffd8cc48",0.0900286436081,0.0273233987391,0.0250241253525,0.00824921019375,0.088616579771,0.0261411517859
473,15,"43312737423197","0cd77855-aa91-46d0-a5e9-2da8b990ae1c",0.237463325262,0.0689785555005,0.0434406399727,0.0080072870478,0.23040497303,0.0694767832756
474,15,"43312735452198","baf3cafa-c6b2-41ce-a6a9-cff82ea6c014",0.149880811572,0.0390512272716,0.0244696494192,0.0059952000156,0.151289835572,0.0391102023423
475,15,"43312708412199","128703e8-7c3d-4e79-8291-21325fb0b81e",0.223146304488,0.0551065169275,0.06062034145,0.0116817513481,0.208343967795,0.0532103553414
476,15,"433127364131100","dfdb8f11-7468-4b8d-b144-66be2c39a381",0.146837338805,0.0386762954295,0.0232578013092,0.00778283225372,0.148865073919,0.0383745133877
477,15,"433127364121101","95b0f296-d02e-462c-96ac-cbd0af97fa99",0.157467782497,0.0452928394079,0.0317531563342,0.0054393177852,0.157783076167,0.0445024594665
478,15,"433127364121102","97357ae1-8fbe-4516-8176-606529d7b59b",0.0649211406708,0.0192601494491,0.0121674099937,0.0028370746877,0.0648391544819,0.0191443376243
479,15,"433127084111103","4d388a07-be1a-4734-a7da-579313a7d7c6",0.303019672632,0.0857453122735,0.160815268755,0.0497963503003,0.258782118559,0.0762112960219
209,15,"43072537423118","a3a5026f-cfe8-4c0d-ab78-7e85132bc55c",0.0464335791767,0.0122575312853,0.0108055938035,0.00234828540124,0.045333519578,0.0121488031
210,15,"43072508432501","61fe335c-dfa8-4ed7-8f65-7fd2ad604036",0.175994694233,0.0455157496035,0.034052927047,0.00816986616701,0.170902594924,0.0445135086775
211,15,"43072508432502","70f244d6-af16-437f-a778-ab805106a3ed",0.218943983316,0.0519050210714,0.0327557437122,0.010255930014,0.219013094902,0.0494331605732
212,15,"43072508433503","77bca8bf-9a1d-4053-baeb-95e6a15578bb",0.215738266706,0.0586793199182,0.0331754237413,0.0104621946812,0.209784463048,0.0573531389236
213,15,"43072508422504","8c028e9e-991a-41b8-a896-9e1613bd2c19",0.184538140893,0.0507775507867,0.0297822915018,0.00898755434901,0.17996712029,0.0503342784941
214,15,"43072508432505","f41d3aba-b6cd-4dd3-af44-cd7913ea6e8a",0.159601092339,0.0451668649912,0.0361075289547,0.00957340653986,0.158948883414,0.0449464134872
215,15,"43072508443506","6a3d8a7b-0bc6-4390-b749-00c6170bf53b",0.157121479511,0.0460563674569,0.0262945275754,0.00704924343154,0.152886420488,0.0457151420414
216,15,"43072508423507","e3916a0d-2f97-464e-8e83-fb9145f92838",0.187460869551,0.0534498393536,0.0238635558635,0.0162900388241,0.185254499316,0.050013165921
217,15,"43072508452508","e1c32b97-5d3d-47b3-ac62-79918e0e470f",0.143872261047,0.0399743840098,0.0171524565667,0.00464653037488,0.145772099495,0.0401823893189
218,15,"43072508422509","55e850c2-3db4-45ab-8c32-e975a20c662e",0.150902405381,0.036870315671,0.0334615632892,0.0075358459726,0.147404953837,0.0357507541776
219,15,"43072508422510","9f07d266-15e1-4c9b-b133-9071838aadde",0.184745371342,0.0472857654095,0.0287612974644,0.00699135428295,0.179939523339,0.046560049057
220,15,"43072508423511","0c878d62-32e8-4bcd-8c05-16020c4fab4c",0.123772077262,0.0316413678229,0.0201682243496,0.0056481952779,0.124051332474,0.0312552750111
221,15,"43072531413512","c793a653-7d21-4039-a0f4-2a8f929251f8",0.150028601289,0.044603228569,0.0207838062197,0.00624449085444,0.146585866809,0.044126868248
222,15,"43072531413513","181ad437-13bc-4503-8f40-3199a6f08e90",0.142957985401,0.038583137095,0.0198221635073,0.00553880445659,0.141039416194,0.0396077074111
223,15,"43072531412514","cf266eee-1108-4013-ac7b-7ebe85aebe8c",0.0771070793271,0.0244866274297,0.0194090660661,0.00602639233693,0.0738381147385,0.0245400164276
224,15,"43072506422515","a8627f28-aed8-45e7-9a21-b5dbfdf9fb71",0.1587485075,0.0442229025066,0.026743458584,0.00696264766157,0.154820472002,0.0424649789929
225,15,"43072537432516","65537123-9a66-48f1-941f-9dab7e7febb3",0.120565071702,0.0287293102592,0.025743778795,0.00585494283587,0.116917580366,0.0289499778301
226,15,"43072506421517","21e2f967-9614-4593-b741-3bab3b099334",0.128998368979,0.031669922173,0.0215488802642,0.00622157240286,0.126134365797,0.0303266588598
227,15,"43072501422518","aff34e56-dc91-4394-b50b-922ffa5800fb",0.267386376858,0.0700599402189,0.0448736436665,0.011023087427,0.257872223854,0.0694764852524
228,15,"43072508443601","834bf89e-b87d-48e9-be0f-38e9e1667f15",0.216182529926,0.0402911640704,0.0410602577031,0.00747680524364,0.218801319599,0.039409019053
229,15,"43072508443602","d4b45b40-7204-4f6c-a1d3-288acfbfe3cb",0.109631508589,0.0249203275889,0.0212098378688,0.00514096347615,0.109698995948,0.0243193302304
230,15,"43072508432603","910ab1fd-8ffb-42b7-a760-d0578d27a1ef",0.117645390332,0.0289872288704,0.0320954471827,0.00972906593233,0.111509688199,0.0276754628867
231,15,"43072508421604","adcd055e-90f0-4d62-b85e-e8287805c558",0.102458238602,0.0220797210932,0.0237406622618,0.00416751857847,0.100282974541,0.0219277590513
232,15,"43072531411605","0a89255f-80f4-40f8-a839-a55b9d556ded",0.136619523168,0.0369099117815,0.0222625378519,0.00646694609895,0.136244133115,0.0361498706043
233,15,"43072531411606","d2fa38de-3e0e-4491-a645-29fc711ad526",0.135336890817,0.0365609638393,0.0213228072971,0.00605988223106,0.131995469332,0.0364748686552
234,15,"43072506412607","a1fec384-d243-4910-8861-7a5ab658aa89",0.182985857129,0.0485599897802,0.0196047555655,0.00844438001513,0.181846216321,0.0478337928653
235,15,"43072531412608","7a444e51-6fea-4787-a327-ed73fe32dbe3",0.169539019465,0.0435432903469,0.0201202724129,0.00605510128662,0.169418796897,0.0429709330201
236,15,"43072508452609","10ba34a4-3ea6-423a-8245-4f40cf78350d",0.133691102266,0.0272195711732,0.0378863625228,0.008893372491,0.127591222525,0.0259594172239
237,15,"43072506412610","3c3e03d4-4b36-4541-b18c-8bcf420adf76",0.238638266921,0.0576502941549,0.0388033390045,0.0127508146688,0.232077926397,0.0567011125386
238,15,"43072506413611","02e34e1c-8ebd-48a3-a139-4551d2695915",0.195150196552,0.0526825264096,0.032474976033,0.00872475840151,0.187719553709,0.0506511740386
239,15,"43072508453612","a145c16b-1d1e-42e8-af99-ee20d8e179e0",0.188456237316,0.0503669716418,0.0280717667192,0.00830253399909,0.186555862427,0.0497953183949
240,15,"43072508453613","2801f6c0-2438-48b0-be72-cd17753386b4",0.183434307575,0.0479527823627,0.0306311640888,0.00672042602673,0.176631450653,0.0479927062988
241,15,"43072531412614","82986392-2ed2-400d-aac1-a42b2540d2c8",0.28749102354,0.0753605589271,0.0686819031835,0.0187686439604,0.276580780745,0.070960059762
242,15,"43072531413615","c0e2b32a-8559-4f59-84e3-dbcbdd1f1c68",0.351920694113,0.0735155642033,0.1343998909,0.0381253361702,0.32302314043,0.0661328807473
243,15,"43072531413616","e9a2a113-365e-4df4-9f9d-48a282bb2760",0.310512840748,0.0751283988357,0.128392294049,0.0169464834034,0.26722830534,0.071786314249
244,15,"43072501423617","f0bcc49d-750f-4e55-9ca5-a4ffe359a4b5",0.245297402143,0.0569508746266,0.110462293029,0.0298318676651,0.217058762908,0.0473226383328
245,15,"43072531441618","fc233d3a-b012-4fc1-b58a-04a677aa32c7",0.153405994177,0.043106559664,0.0235216319561,0.00672231055796,0.151735752821,0.0424447879195
246,15,"43072501423619","70abaa18-2a0c-4d65-a5c4-e5a3bd912326",0.196082800627,0.0459108613431,0.0555639006197,0.0084483763203,0.178989335895,0.0460085384548
247,15,"43072537422620","604cae90-6907-4c09-a188-09a69b428408",0.1735997051,0.0375790782273,0.023648198694,0.005861769896,0.1714258641,0.0359646007419
248,15,"43072508453621","01477b7f-0583-4feb-88f4-90e44b569758",0.107289522886,0.025124784559,0.0354272089899,0.00681352009997,0.0996028855443,0.023313716054
249,15,"43072501423622","95f38f5f-ce78-40b6-ac51-7dcf01bfe88d",0.295762419701,0.0608755275607,0.0805990770459,0.00983051024377,0.281807810068,0.0587753728032
250,15,"43072501433623","5fbcc851-99cd-49eb-b233-fe376359a5c9",0.237673953176,0.0593677721918,0.0355780571699,0.00887566804886,0.236182510853,0.0593772381544
251,15,"43072501433624","62990e6e-c6b4-4ced-87fc-656f5b694a30",0.182207971811,0.0485945902765,0.0293642394245,0.00617411918938,0.176303103566,0.0482083633542
252,15,"43072501412625","e2d13743-da8a-4fc3-a6a3-1070b94ce263",0.202893003821,0.0579601600766,0.030287316069,0.0103670591488,0.196282446384,0.0567421726882
253,15,"43072501432626","f6d838cd-cae3-46b7-867a-843428904e28",0.185895234346,0.0492128394544,0.027764774859,0.00697687547654,0.183063879609,0.0492900386453
254,15,"43072501431627","f9e900b7-6544-41a1-b0f9-b306eb1764c1",0.198656693101,0.0502445325255,0.0361250787973,0.00817367713898,0.188178360462,0.0491516068578
255,15,"43072501432628","3060ce30-7daf-458e-9dde-f07b6c7c5775",0.1725256145,0.0455759204924,0.0338144861162,0.00889178086072,0.166531637311,0.0448948927224
256,15,"43072501432629","fdb53cf9-d99f-4265-859e-6b4f810f5617",0.203682214022,0.047545813024,0.0449015907943,0.00921466294676,0.200214073062,0.0449823327363
257,15,"43072501431630","92094c4e-7726-4f60-b7ac-1477d416adeb",0.206086277962,0.0516873076558,0.0366174392402,0.00850654859096,0.20156674087,0.0503091663122
258,15,"43072501421631","9c59a915-118d-47e0-a580-701b36648916",0.154456332326,0.0456265993416,0.020207548514,0.00887638144195,0.154495105147,0.0447749495506
259,15,"43072501431632","df8e8788-c6ff-42be-94a8-e5c5d11148c3",0.186878487468,0.0474148467183,0.0315439961851,0.00897784810513,0.180872902274,0.0456016883254
260,15,"43072501421633","c0a4f3bc-bdd3-49ff-8024-4ef43767afe0",0.122792296112,0.0327907279134,0.0209728255868,0.00602731201798,0.121370099485,0.0324767567217
261,15,"43072508411634","075a7bc0-3af0-4b9a-b51a-8f604f6bfdf7",0.17258925736,0.0526452511549,0.0230871010572,0.00763775687665,0.171609804034,0.0519779883325
262,15,"43072508423635","363f0243-1a3c-429a-b1ae-1584d0b13636",0.152529358864,0.0490027889609,0.0222681965679,0.00846256874502,0.153164640069,0.0487343072891
263,15,"43072501421636","ee062d73-3f13-4ea9-8fbd-e259a832d6e1",0.159596070647,0.0383238978684,0.030118200928,0.00784347113222,0.159620732069,0.0375065803528
264,15,"43072501412637","8422c1f8-1b88-47a5-a4b0-c3ed90119443",0.118961371481,0.0323262810707,0.015942197293,0.00552993034944,0.116140089929,0.0321422629058
265,15,"43072508421101","ce6c722b-2330-45d3-b15d-92b20bf90cd9",0.148216620088,0.0369389988482,0.0318149290979,0.00772251235321,0.146272063255,0.0363882519305
266,15,"43072508421102","3beca62a-06fa-4ecc-83b3-79f76b0cfefb",0.160372674465,0.0382758826017,0.0314132422209,0.00874714273959,0.161249995232,0.0382376201451
267,15,"43072508433103","0d5ebb25-2e0e-40cf-850a-5d634a543d88",0.223045781255,0.0564556159079,0.0310773458332,0.00975392013788,0.216204851866,0.0549690015614
268,15,"43072508433104","6b7eed42-378e-42b2-80a1-c90a4617b1d6",0.224329084158,0.0591439008713,0.0265758428723,0.00907047931105,0.218568518758,0.0583767443895
269,15,"43072506412105","2d33a8ba-a399-44c9-ae4e-9865eec44653",5.25418567657,0.0399949215353,1.82777285576,0.00535852182657,5.55981302261,0.0390950739384
270,15,"43072506413106","b3a326e8-4dd3-49b8-bf7b-ff48e4327166",0.217417165637,0.0463349930942,0.0355506129563,0.00640858244151,0.210938036442,0.0453025586903
271,15,"43072506431107","d76b1edd-be33-4500-985a-f3f7d5342763",0.131412759423,0.0321704670787,0.0154275633395,0.0046467394568,0.130789712071,0.0318305045366
272,15,"43072506412108","3a724610-7115-4bc1-a0b0-b66200007112",0.207630202174,0.0559701025486,0.0310267098248,0.0097483266145,0.209095939994,0.055030118674
273,15,"43072537413109","4717283a-296c-4c02-bda2-7ebe9f5fb704",0.165548637509,0.0359328202903,0.0407065786421,0.0116086695343,0.171350955963,0.0354995466769
274,15,"43072537412110","b1c3ce81-b5a7-4491-a3a0-38b1a32b53bb",0.148162484169,0.0350678823888,0.0302445068955,0.00857865903527,0.152349233627,0.0358825661242
275,15,"43072537413111","cdbf0c75-b8a2-4701-8d2a-9a951bf8701f",0.140985101461,0.0340676680207,0.0246915761381,0.0069721234031,0.140472725034,0.034255284816
276,15,"43072536413112","4f91629d-92dd-4fdb-a298-b2d7363abe93",0.149273589253,0.0381828136742,0.0241674538702,0.00858978834003,0.150102421641,0.0372413210571
277,15,"43072537412113","94633532-f01f-4cd0-985d-ca362e0f047c",0.124595373869,0.0303762648255,0.0297708492726,0.00482343649492,0.123051859438,0.0306128971279
278,15,"43072506413114","7355be53-a955-4e3e-9816-62e90ab24050",0.187082380056,0.0511797554791,0.0388727337122,0.0109733603895,0.182272598147,0.0486559458077
279,15,"43072506413115","d9419be8-8c33-4720-817b-929bdc4977cd",0.213288396597,0.0574870407581,0.0388115383685,0.00874336436391,0.214243218303,0.0562722794712
280,15,"43072536421116","0bc2d598-21fc-457d-9bc8-678e3f767d62",0.293103218079,0.0684386715293,0.0794508904219,0.0124075030908,0.270396023989,0.0672732964158
281,15,"43072501413117","b670d943-af00-4f32-9dc5-fc7ac8b24a74",0.26688143611,0.0617132820189,0.0610880032182,0.0152431782335,0.245124146342,0.0583900138736
282,15,"43072536432119","12b49700-51be-456c-bb72-c27a8e516286",0.175124332309,0.0473994351923,0.0259414128959,0.00743420515209,0.173756539822,0.0460798740387
283,15,"43072506423120","cb98c28f-5f0f-4766-aa98-136d92e94d2f",0.215834736824,0.0653019100428,0.0327169410884,0.0122413281351,0.214003846049,0.0656353309751
284,15,"43072508421121","73481163-230b-4973-994e-c04bb3e4cbcd",0.189542368054,0.0513698123395,0.0309023242444,0.00920817162842,0.182047620416,0.0496691465378
285,15,"43072536421122","ea9fbae3-ba5e-44fb-87aa-00fc60cd9f2f",0.175634890795,0.0496754720807,0.0256437696517,0.00853944197297,0.171548873186,0.049437969923
286,15,"43072537423123","3056d150-6dbe-46f9-bd98-e0260327b024",0.204717114568,0.0528241433203,0.0293369349092,0.00700951134786,0.201744690537,0.0519803650677
287,15,"43072501433124","1db7d920-10be-4bec-9cb1-c820a773ed7c",0.206085935235,0.0480679795146,0.0477262921631,0.00723864277825,0.195422589779,0.0486750043929
288,15,"43072535421125","a2d4ba07-1acf-4ebd-9b59-88097e33461b",0.159025505185,0.0398560166359,0.0412382893264,0.0105840079486,0.150701209903,0.0384392738342
